InterviewID;task;item;att1;cho
4068314;7;6;10;0
4068314;8;1;13;0
4068314;8;2;7;0
4068314;8;3;5;0
4068314;8;4;14;1
4068314;8;5;11;-1
4068314;8;6;10;0
4068320;1;1;14;0
4068320;1;2;6;0
4068320;1;3;4;1
4068320;1;4;5;0
4068320;1;5;2;0
4068320;1;6;11;-1
4068320;2;1;1;0
4068320;2;2;13;-1
4068320;2;3;7;1
4068320;2;4;10;0
4068320;2;5;3;0
4068320;2;6;4;0
4068320;3;1;5;0
4068320;3;2;9;1
4068320;3;3;8;-1
4068320;3;4;15;0
4068320;3;5;12;0
4068320;3;6;6;0
4068320;4;1;6;0
4068320;4;2;1;0
4068320;4;3;15;0
4068320;4;4;10;0
4068320;4;5;14;1
4068320;4;6;3;-1
4068320;5;1;7;1
4068320;5;2;2;0
4068320;5;3;8;0
4068320;5;4;9;0
4068320;5;5;13;0
4068320;5;6;12;-1
4068320;6;1;4;1
4068320;6;2;8;0
4068320;6;3;11;-1
4068320;6;4;10;0
4068320;6;5;5;0
4068320;6;6;3;0
4068320;7;1;14;1
4068320;7;2;15;0
4068320;7;3;5;0
4068320;7;4;13;0
4068320;7;5;6;0
4068320;7;6;11;-1
4068320;8;1;9;0
4068320;8;2;12;-1
4068320;8;3;4;0
4068320;8;4;2;1
4068320;8;5;7;0
4068320;8;6;1;0
4068322;1;1;3;0
4068322;1;2;12;1
4068322;1;3;1;0
4068322;1;4;5;0
4068322;1;5;14;-1
4068322;1;6;11;0
4068322;2;1;10;0
4068322;2;2;4;0
4068322;2;3;13;0
4068322;2;4;2;-1
4068322;2;5;9;1
4068322;2;6;7;0
4068322;3;1;14;-1
4068322;3;2;8;0
4068322;3;3;11;0
4068322;3;4;12;0
4068322;3;5;15;1
4068322;3;6;6;0
4068322;4;1;13;-1
4068322;4;2;9;0
4068322;4;3;4;0
4068322;4;4;15;1
4068322;4;5;5;0
4068322;4;6;8;0
4068322;5;1;6;1
4068322;5;2;2;0
4068322;5;3;10;0
4068322;5;4;1;0
4068322;5;5;14;-1
4068322;5;6;12;0
4068322;6;1;3;0
4068322;6;2;1;0
4068322;6;3;7;1
4068322;6;4;10;0
4068322;6;5;11;0
4068322;6;6;2;-1
4068322;7;1;3;0
4068322;7;2;12;0
4068322;7;3;7;0
4068322;7;4;15;0
4068322;7;5;9;1
4068322;7;6;14;-1
4068322;8;1;8;0
4068322;8;2;5;0
4068322;8;3;4;0
4068322;8;4;6;1
4068322;8;5;13;-1
4068322;8;6;11;0
4068326;1;1;11;1
4068326;1;2;10;0
4068326;1;3;9;0
4068326;1;4;3;0
4068326;1;5;4;0
4068326;1;6;14;-1
4068326;2;1;2;0
4068326;2;2;3;1
4068326;2;3;6;0
4068326;2;4;1;0
4068326;2;5;7;0
4068326;2;6;15;-1
4068326;3;1;10;0
4068326;3;2;6;0
4068326;3;3;1;0
4068326;3;4;14;-1
4068326;3;5;4;0
4068326;3;6;11;1
4068326;4;1;8;0
4068326;4;2;2;0
4068326;4;3;9;-1
4068326;4;4;12;0
4068326;4;5;5;0
4068326;4;6;13;1
4068326;5;1;3;0
4068326;5;2;2;0
4068326;5;3;4;0
4068326;5;4;14;-1
4068326;5;5;11;1
4068326;5;6;6;0
4068326;6;1;8;0
4068326;6;2;12;0
4068326;6;3;5;0
4068326;6;4;9;-1
4068326;6;5;13;1
4068326;6;6;1;0
4068326;7;1;7;0
4068326;7;2;10;0
4068326;7;3;11;1
4068326;7;4;15;-1
4068326;7;5;6;0
4068326;7;6;2;0
4068326;8;1;1;0
4068326;8;2;8;-1
4068326;8;3;4;0
4068326;8;4;9;0
4068326;8;5;5;0
4068326;8;6;13;1
4068330;1;1;15;0
4068330;1;2;10;-1
4068330;1;3;3;1
4068330;1;4;4;0
4068330;1;5;12;0
4068330;1;6;13;0
4068330;2;1;5;1
4068330;2;2;11;0
4068330;2;3;8;-1
4068330;2;4;2;0
4068330;2;5;7;0
4068330;2;6;9;0
4068330;3;1;6;1
4068330;3;2;5;0
4068330;3;3;4;0
4068330;3;4;13;-1
4068330;3;5;10;0
4068330;3;6;7;0
4068330;4;1;14;-1
4068330;4;2;9;1
4068330;4;3;1;0
4068330;4;4;15;0
4068330;4;5;8;0
4068330;4;6;2;0
4068330;5;1;10;0
4068330;5;2;3;0
4068330;5;3;12;-1
4068330;5;4;5;0
4068330;5;5;6;1
4068330;5;6;11;0
4068330;6;1;8;-1
4068330;6;2;14;0
4068330;6;3;9;1
4068330;6;4;4;0
4068330;6;5;1;0
4068330;6;6;7;0
4068330;7;1;3;1
4068330;7;2;13;-1
4068330;7;3;11;0
4068330;7;4;12;0
4068330;7;5;2;0
4068330;7;6;15;0
4068330;8;1;9;1
4068330;8;2;7;0
4068330;8;3;11;0
4068330;8;4;14;0
4068330;8;5;8;-1
4068330;8;6;15;0
4068333;1;1;15;-1
4068333;1;2;10;1
4068333;1;3;3;0
4068333;1;4;4;0
4068333;1;5;12;0
4068333;1;6;13;0
4068333;2;1;5;1
4068333;2;2;11;-1
4068333;2;3;8;0
4068333;2;4;2;0
4068333;2;5;7;0
4068333;2;6;9;0
4068333;3;1;6;1
4068333;3;2;5;0
4068333;3;3;4;-1
4068333;3;4;13;0
4068333;3;5;10;0
4068333;3;6;7;0
4068333;4;1;14;-1
4068333;4;2;9;0
4068333;4;3;1;1
4068333;4;4;15;0
4068333;4;5;8;0
4068333;4;6;2;0
4068333;5;1;10;0
4068333;5;2;3;1
4068333;5;3;12;-1
4068333;5;4;5;0
4068333;5;5;6;0
4068333;5;6;11;0
4068333;6;1;8;-1
4068333;6;2;14;0
4068333;6;3;9;1
4068333;6;4;4;0
4068333;6;5;1;0
4068333;6;6;7;0
4068333;7;1;3;0
4068333;7;2;13;1
4068333;7;3;11;0
4068333;7;4;12;0
4068333;7;5;2;0
4068333;7;6;15;-1
4068333;8;1;9;1
4068333;8;2;7;0
4068333;8;3;11;-1
4068333;8;4;14;0
4068333;8;5;8;0
4068333;8;6;15;0
4068335;1;1;9;0
4068335;1;2;14;-1
4068335;1;3;5;0
4068335;1;4;6;1
4068335;1;5;2;0
4068335;1;6;12;0
4068335;2;1;4;-1
4068335;2;2;10;0
4068335;2;3;3;0
4068335;2;4;1;0
4068335;2;5;8;0
4068335;2;6;11;1
4068335;3;1;14;-1
4068335;3;2;9;0
4068335;3;3;13;0
4068335;3;4;6;1
4068335;3;5;15;0
4068335;3;6;5;0
4068335;4;1;3;1
4068335;4;2;4;0
4068335;4;3;2;0
4068335;4;4;10;0
4068335;4;5;1;0
4068335;4;6;7;-1
4068335;5;1;14;-1
4068335;5;2;6;0
4068335;5;3;11;1
4068335;5;4;3;0
4068335;5;5;12;0
4068335;5;6;8;0
4068335;6;1;9;0
4068335;6;2;8;0
4068335;6;3;10;0
4068335;6;4;12;0
4068335;6;5;11;1
4068335;6;6;4;-1
4068335;7;1;7;-1
4068335;7;2;5;0
4068335;7;3;1;0
4068335;7;4;2;1
4068335;7;5;15;0
4068335;7;6;13;0
4068335;8;1;14;0
4068335;8;2;7;0
4068335;8;3;8;0
4068335;8;4;3;0
4068335;8;5;10;1
4068335;8;6;4;-1
4068340;1;1;5;0
4068340;1;2;3;1
4068340;1;3;14;-1
4068340;1;4;2;0
4068340;1;5;9;0
4068340;1;6;12;0
4068340;2;1;10;0
4068340;2;2;13;1
4068340;2;3;8;0
4068340;2;4;1;-1
4068340;2;5;6;0
4068340;2;6;2;0
4068340;3;1;5;0
4068340;3;2;4;0
4068340;3;3;11;-1
4068340;3;4;7;0
4068340;3;5;15;1
4068340;3;6;9;0
4068340;4;1;3;1
4068340;4;2;5;0
4068340;4;3;6;0
4068340;4;4;2;0
4068340;4;5;1;-1
4068340;4;6;4;0
4068340;5;1;9;0
4068340;5;2;11;-1
4068340;5;3;14;0
4068340;5;4;13;1
4068340;5;5;12;0
4068340;5;6;7;0
4068340;6;1;13;1
4068340;6;2;15;0
4068340;6;3;10;0
4068340;6;4;14;0
4068340;6;5;1;-1
4068340;6;6;8;0
4068340;7;1;6;0
4068340;7;2;15;1
4068340;7;3;7;0
4068340;7;4;12;0
4068340;7;5;11;-1
4068340;7;6;8;0
4068340;8;1;5;-1
4068340;8;2;10;0
4068340;8;3;9;0
4068340;8;4;2;0
4068340;8;5;4;0
4068340;8;6;3;1
4068360;1;1;9;0
4068360;1;2;12;0
4068360;1;3;11;1
4068360;1;4;6;-1
4068360;1;5;5;0
4068360;1;6;10;0
4068360;2;1;14;0
4068360;2;2;4;0
4068360;2;3;13;0
4068360;2;4;2;0
4068360;2;5;7;1
4068360;2;6;15;-1
4068360;3;1;9;0
4068360;3;2;3;0
4068360;3;3;6;0
4068360;3;4;12;0
4068360;3;5;1;1
4068360;3;6;2;-1
4068360;4;1;4;1
4068360;4;2;11;0
4068360;4;3;13;-1
4068360;4;4;10;0
4068360;4;5;15;0
4068360;4;6;14;0
4068360;5;1;10;-1
4068360;5;2;5;0
4068360;5;3;15;0
4068360;5;4;8;0
4068360;5;5;7;1
4068360;5;6;9;0
4068360;6;1;4;1
4068360;6;2;7;0
4068360;6;3;2;-1
4068360;6;4;12;0
4068360;6;5;1;0
4068360;6;6;3;0
4068360;7;1;13;-1
4068360;7;2;14;0
4068360;7;3;8;1
4068360;7;4;6;0
4068360;7;5;11;0
4068360;7;6;5;0
4068360;8;1;8;1
4068360;8;2;3;0
4068360;8;3;4;0
4068360;8;4;1;-1
4068360;8;5;9;0
4068360;8;6;11;0
4068364;1;1;11;0
4068364;1;2;10;0
4068364;1;3;9;0
4068364;1;4;3;-1
4068364;1;5;4;1
4068364;1;6;14;0
4068364;2;1;2;0
4068364;2;2;3;0
4068364;2;3;6;1
4068364;2;4;1;0
4068364;2;5;7;0
4068364;2;6;15;-1
4068364;3;1;10;-1
4068364;3;2;6;0
4068364;3;3;1;0
4068364;3;4;14;0
4068364;3;5;4;1
4068364;3;6;11;0
4068364;4;1;8;0
4068364;4;2;2;0
4068364;4;3;9;1
4068364;4;4;12;0
4068364;4;5;5;0
4068364;4;6;13;-1
4068364;5;1;3;-1
4068364;5;2;2;0
4068364;5;3;4;1
4068364;5;4;14;0
4068364;5;5;11;0
4068364;5;6;6;0
4068364;6;1;8;-1
4068364;6;2;12;0
4068364;6;3;5;0
4068364;6;4;9;1
4068364;6;5;13;0
4068364;6;6;1;0
4068364;7;1;7;0
4068364;7;2;10;-1
4068364;7;3;11;0
4068364;7;4;15;0
4068364;7;5;6;1
4068364;7;6;2;0
4068364;8;1;1;0
4068364;8;2;8;0
4068364;8;3;4;1
4068364;8;4;9;0
4068364;8;5;5;0
4068364;8;6;13;-1
4068367;1;1;5;0
4068367;1;2;10;0
4068367;1;3;9;0
4068367;1;4;6;1
4068367;1;5;7;0
4068367;1;6;4;-1
4068367;2;1;14;0
4068367;2;2;4;0
4068367;2;3;11;0
4068367;2;4;2;1
4068367;2;5;1;0
4068367;2;6;13;-1
4068367;3;1;8;0
4068367;3;2;12;0
4068367;3;3;15;0
4068367;3;4;9;1
4068367;3;5;3;0
4068367;3;6;6;-1
4068367;4;1;10;0
4068367;4;2;4;0
4068367;4;3;9;0
4068367;4;4;1;1
4068367;4;5;11;-1
4068367;4;6;8;0
4068367;5;1;12;0
4068367;5;2;13;0
4068367;5;3;7;0
4068367;5;4;5;1
4068367;5;5;15;0
4068367;5;6;2;-1
4068367;6;1;6;0
4068367;6;2;7;0
4068367;6;3;1;0
4068367;6;4;3;1
4068367;6;5;9;0
4068367;6;6;14;-1
4068367;7;1;13;0
4068367;7;2;2;0
4068367;7;3;12;0
4068367;7;4;3;1
4068367;7;5;6;0
4068367;7;6;5;-1
4068367;8;1;15;0
4068367;8;2;4;0
4068367;8;3;11;0
4068367;8;4;10;1
4068367;8;5;8;0
4068367;8;6;14;-1
4068369;1;1;3;-1
4068369;1;2;14;0
4068369;1;3;7;1
4068369;1;4;12;0
4068369;1;5;15;0
4068369;1;6;10;0
4068369;2;1;12;1
4068369;2;2;9;0
4068369;2;3;14;0
4068369;2;4;4;-1
4068369;2;5;5;0
4068369;2;6;2;0
4068369;3;1;10;0
4068369;3;2;7;0
4068369;3;3;8;0
4068369;3;4;13;0
4068369;3;5;6;1
4068369;3;6;11;-1
4068369;4;1;11;0
4068369;4;2;12;0
4068369;4;3;9;0
4068369;4;4;15;1
4068369;4;5;1;0
4068369;4;6;3;-1
4068369;5;1;15;1
4068369;5;2;2;0
4068369;5;3;5;0
4068369;5;4;1;0
4068369;5;5;4;0
4068369;5;6;8;-1
4068369;6;1;3;-1
4068369;6;2;13;0
4068369;6;3;10;0
4068369;6;4;6;0
4068369;6;5;14;0
4068369;6;6;7;1
4068369;7;1;7;0
4068369;7;2;8;-1
4068369;7;3;1;1
4068369;7;4;9;0
4068369;7;5;14;0
4068369;7;6;6;0
4068369;8;1;3;-1
4068369;8;2;15;1
4068369;8;3;13;0
4068369;8;4;4;0
4068369;8;5;12;0
4068369;8;6;11;0
4068372;1;1;15;0
4068372;1;2;10;0
4068372;1;3;3;0
4068372;1;4;4;-1
4068372;1;5;12;1
4068372;1;6;13;0
4068372;2;1;5;0
4068372;2;2;11;1
4068372;2;3;8;-1
4068372;2;4;2;0
4068372;2;5;7;0
4068372;2;6;9;0
4068372;3;1;6;0
4068372;3;2;5;0
4068372;3;3;4;-1
4068372;3;4;13;1
4068372;3;5;10;0
4068372;3;6;7;0
4068372;4;1;14;0
4068372;4;2;9;-1
4068372;4;3;1;0
4068372;4;4;15;0
4068372;4;5;8;0
4068372;4;6;2;1
4068372;5;1;10;0
4068372;5;2;3;0
4068372;5;3;12;0
4068372;5;4;5;0
4068372;5;5;6;-1
4068372;5;6;11;1
4068372;6;1;8;0
4068372;6;2;14;1
4068372;6;3;9;-1
4068372;6;4;4;0
4068372;6;5;1;0
4068372;6;6;7;0
4068372;7;1;3;1
4068372;7;2;13;0
4068372;7;3;11;-1
4068372;7;4;12;0
4068372;7;5;2;0
4068372;7;6;15;0
4068372;8;1;9;-1
4068372;8;2;7;0
4068372;8;3;11;0
4068372;8;4;14;1
4068372;8;5;8;0
4068372;8;6;15;0
4068387;1;1;10;-1
4068387;1;2;2;0
4068387;1;3;9;1
4068387;1;4;11;0
4068387;1;5;12;0
4068387;1;6;5;0
4068387;2;1;15;0
4068387;2;2;13;0
4068387;2;3;3;-1
4068387;2;4;5;0
4068387;2;5;6;1
4068387;2;6;10;0
4068387;3;1;4;1
4068387;3;2;2;0
4068387;3;3;14;0
4068387;3;4;8;-1
4068387;3;5;1;0
4068387;3;6;7;0
4068387;4;1;15;1
4068387;4;2;4;0
4068387;4;3;9;0
4068387;4;4;7;0
4068387;4;5;2;0
4068387;4;6;3;-1
4068387;5;1;14;0
4068387;5;2;13;-1
4068387;5;3;8;0
4068387;5;4;5;0
4068387;5;5;6;1
4068387;5;6;11;0
4068387;6;1;4;0
4068387;6;2;12;0
4068387;6;3;14;0
4068387;6;4;1;0
4068387;6;5;9;1
4068387;6;6;10;-1
4068387;7;1;11;0
4068387;7;2;7;0
4068387;7;3;5;0
4068387;7;4;3;-1
4068387;7;5;6;1
4068387;7;6;10;0
4068387;8;1;2;0
4068387;8;2;1;0
4068387;8;3;8;-1
4068387;8;4;13;0
4068387;8;5;12;0
4068387;8;6;15;1
4068394;1;1;12;0
4068394;1;2;1;0
4068394;1;3;3;-1
4068394;1;4;10;0
4068394;1;5;2;0
4068394;1;6;8;1
4068394;2;1;12;-1
4068394;2;2;9;0
4068394;2;3;13;0
4068394;2;4;6;0
4068394;2;5;15;1
4068394;2;6;5;0
4068394;3;1;8;1
4068394;3;2;2;0
4068394;3;3;7;0
4068394;3;4;1;0
4068394;3;5;14;-1
4068394;3;6;3;0
4068394;4;1;10;0
4068394;4;2;12;0
4068394;4;3;9;0
4068394;4;4;11;-1
4068394;4;5;6;1
4068394;4;6;4;0
4068394;5;1;14;-1
4068394;5;2;13;0
4068394;5;3;7;0
4068394;5;4;8;1
4068394;5;5;5;0
4068394;5;6;10;0
4068394;6;1;4;0
4068394;6;2;11;-1
4068394;6;3;1;0
4068394;6;4;15;1
4068394;6;5;2;0
4068394;6;6;3;0
4068394;7;1;13;0
4068394;7;2;8;0
4068394;7;3;10;0
4068394;7;4;5;-1
4068394;7;5;15;1
4068394;7;6;2;0
4068394;8;1;6;0
4068394;8;2;3;-1
4068394;8;3;4;0
4068394;8;4;7;0
4068394;8;5;1;0
4068394;8;6;9;1
4068398;1;1;9;1
4068398;1;2;14;0
4068398;1;3;5;0
4068398;1;4;6;0
4068398;1;5;2;-1
4068398;1;6;12;0
4068398;2;1;4;0
4068398;2;2;10;-1
4068398;2;3;3;0
4068398;2;4;1;1
4068398;2;5;8;0
4068398;2;6;11;0
4068398;3;1;14;0
4068398;3;2;9;0
4068398;3;3;13;-1
4068398;3;4;6;1
4068398;3;5;15;0
4068398;3;6;5;0
4068398;4;1;3;0
4068398;4;2;4;0
4068398;4;3;2;-1
4068398;4;4;10;0
4068398;4;5;1;1
4068398;4;6;7;0
4068398;5;1;14;0
4068398;5;2;6;1
4068398;5;3;11;0
4068398;5;4;3;-1
4068398;5;5;12;0
4068398;5;6;8;0
4068398;6;1;9;1
4068398;6;2;8;0
4068398;6;3;10;-1
4068398;6;4;12;0
4068398;6;5;11;0
4068398;6;6;4;0
4068398;7;1;7;0
4068398;7;2;5;0
4068398;7;3;1;1
4068398;7;4;2;0
4068398;7;5;15;0
4068398;7;6;13;-1
4068398;8;1;14;0
4068398;8;2;7;1
4068398;8;3;8;0
4068398;8;4;3;0
4068398;8;5;10;-1
4068398;8;6;4;0
4068416;1;1;12;0
4068416;1;2;15;0
4068416;1;3;4;-1
4068416;1;4;10;0
4068416;1;5;5;0
4068416;1;6;6;1
4068416;2;1;9;0
4068416;2;2;1;-1
4068416;2;3;13;1
4068416;2;4;7;0
4068416;2;5;14;0
4068416;2;6;2;0
4068416;3;1;12;0
4068416;3;2;1;-1
4068416;3;3;11;0
4068416;3;4;13;0
4068416;3;5;3;0
4068416;3;6;8;1
4068416;4;1;7;-1
4068416;4;2;3;0
4068416;4;3;14;0
4068416;4;4;9;0
4068416;4;5;10;0
4068416;4;6;15;1
4068416;5;1;11;-1
4068416;5;2;6;1
4068416;5;3;5;0
4068416;5;4;4;0
4068416;5;5;8;0
4068416;5;6;2;0
4068416;6;1;4;-1
4068416;6;2;15;0
4068416;6;3;12;0
4068416;6;4;8;1
4068416;6;5;6;0
4068416;6;6;14;0
4068416;7;1;1;-1
4068416;7;2;10;0
4068416;7;3;5;0
4068416;7;4;3;0
4068416;7;5;9;1
4068416;7;6;13;0
4068416;8;1;11;0
4068416;8;2;2;0
4068416;8;3;3;0
4068416;8;4;1;-1
4068416;8;5;13;1
4068416;8;6;7;0
4068434;1;1;12;1
4068434;1;2;15;0
4068434;1;3;4;0
4068434;1;4;10;-1
4068434;1;5;5;0
4068434;1;6;6;0
4068434;2;1;9;-1
4068434;2;2;1;0
4068434;2;3;13;0
4068434;2;4;7;0
4068434;2;5;14;1
4068434;2;6;2;0
4068434;3;1;12;1
4068434;3;2;1;0
4068434;3;3;11;0
4068434;3;4;13;-1
4068434;3;5;3;0
4068434;3;6;8;0
4068434;4;1;7;0
4068434;4;2;3;0
4068434;4;3;14;1
4068434;4;4;9;-1
4068434;4;5;10;0
4068434;4;6;15;0
4068434;5;1;11;0
4068434;5;2;6;-1
4068434;5;3;5;0
4068434;5;4;4;0
4068434;5;5;8;1
4068434;5;6;2;0
4068434;6;1;4;0
4068434;6;2;15;0
4068434;6;3;12;0
4068434;6;4;8;0
4068434;6;5;6;-1
4068434;6;6;14;1
4068434;7;1;1;1
4068434;7;2;10;0
4068434;7;3;5;0
4068434;7;4;3;0
4068434;7;5;9;0
4068434;7;6;13;-1
4068434;8;1;11;0
4068434;8;2;2;0
4068434;8;3;3;0
4068434;8;4;1;1
4068434;8;5;13;-1
4068434;8;6;7;0
4068436;1;1;8;1
4068436;1;2;9;0
4068436;1;3;14;-1
4068436;1;4;10;0
4068436;1;5;2;0
4068436;1;6;5;0
4068436;2;1;11;0
4068436;2;2;1;0
4068436;2;3;6;-1
4068436;2;4;7;0
4068436;2;5;13;0
4068436;2;6;3;1
4068436;3;1;6;-1
4068436;3;2;12;0
4068436;3;3;15;0
4068436;3;4;9;1
4068436;3;5;4;0
4068436;3;6;7;0
4068436;4;1;4;0
4068436;4;2;14;-1
4068436;4;3;11;0
4068436;4;4;10;0
4068436;4;5;2;0
4068436;4;6;8;1
4068436;5;1;1;0
4068436;5;2;12;0
4068436;5;3;5;0
4068436;5;4;3;1
4068436;5;5;15;-1
4068436;5;6;13;0
4068436;6;1;8;1
4068436;6;2;11;0
4068436;6;3;15;0
4068436;6;4;5;0
4068436;6;5;2;-1
4068436;6;6;13;0
4068436;7;1;4;0
4068436;7;2;9;0
4068436;7;3;14;-1
4068436;7;4;12;0
4068436;7;5;7;0
4068436;7;6;3;1
4068436;8;1;6;-1
4068436;8;2;7;0
4068436;8;3;13;0
4068436;8;4;1;0
4068436;8;5;10;0
4068436;8;6;5;1
4068463;1;1;8;1
4068463;1;2;9;0
4068463;1;3;14;0
4068463;1;4;10;-1
4068463;1;5;2;0
4068463;1;6;5;0
4068463;2;1;11;0
4068463;2;2;1;0
4068463;2;3;6;0
4068463;2;4;7;1
4068463;2;5;13;-1
4068463;2;6;3;0
4068463;3;1;6;0
4068463;3;2;12;0
4068463;3;3;15;0
4068463;3;4;9;1
4068463;3;5;4;-1
4068463;3;6;7;0
4068463;4;1;4;0
4068463;4;2;14;0
4068463;4;3;11;0
4068463;4;4;10;-1
4068463;4;5;2;0
4068463;4;6;8;1
4068463;5;1;1;0
4068463;5;2;12;0
4068463;5;3;5;0
4068463;5;4;3;0
4068463;5;5;15;1
4068463;5;6;13;-1
4068463;6;1;8;1
4068463;6;2;11;0
4068463;6;3;15;0
4068463;6;4;5;0
4068463;6;5;2;0
4068463;6;6;13;-1
4068463;7;1;4;0
4068463;7;2;9;1
4068463;7;3;14;0
4068463;7;4;12;0
4068463;7;5;7;0
4068463;7;6;3;-1
4068463;8;1;6;0
4068463;8;2;7;1
4068463;8;3;13;0
4068463;8;4;1;0
4068463;8;5;10;-1
4068463;8;6;5;0
4068507;1;1;13;0
4068507;1;2;2;-1
4068507;1;3;7;0
4068507;1;4;12;0
4068507;1;5;9;1
4068507;1;6;11;0
4068507;2;1;8;0
4068507;2;2;6;1
4068507;2;3;10;0
4068507;2;4;15;-1
4068507;2;5;3;0
4068507;2;6;14;0
4068507;3;1;3;1
4068507;3;2;4;0
4068507;3;3;15;-1
4068507;3;4;7;0
4068507;3;5;1;0
4068507;3;6;5;0
4068507;4;1;6;0
4068507;4;2;5;1
4068507;4;3;1;0
4068507;4;4;8;0
4068507;4;5;12;-1
4068507;4;6;11;0
4068507;5;1;14;0
4068507;5;2;9;1
4068507;5;3;10;0
4068507;5;4;13;0
4068507;5;5;4;0
4068507;5;6;2;-1
4068507;6;1;5;0
4068507;6;2;11;0
4068507;6;3;4;0
4068507;6;4;10;1
4068507;6;5;12;-1
4068507;6;6;1;0
4068507;7;1;8;-1
4068507;7;2;13;0
4068507;7;3;6;1
4068507;7;4;15;0
4068507;7;5;14;0
4068507;7;6;7;0
4068507;8;1;3;1
4068507;8;2;12;0
4068507;8;3;14;0
4068507;8;4;2;-1
4068507;8;5;9;0
4068507;8;6;1;0
4068526;1;1;15;1
4068526;1;2;12;0
4068526;1;3;9;-1
4068526;1;4;7;0
4068526;1;5;10;0
4068526;1;6;8;0
4068526;2;1;5;-1
4068526;2;2;4;0
4068526;2;3;2;0
4068526;2;4;6;0
4068526;2;5;14;0
4068526;2;6;11;1
4068526;3;1;15;0
4068526;3;2;7;0
4068526;3;3;14;1
4068526;3;4;6;0
4068526;3;5;5;0
4068526;3;6;10;-1
4068526;4;1;4;0
4068526;4;2;9;-1
4068526;4;3;13;0
4068526;4;4;12;0
4068526;4;5;3;0
4068526;4;6;8;1
4068526;5;1;2;0
4068526;5;2;12;0
4068526;5;3;11;1
4068526;5;4;7;0
4068526;5;5;1;-1
4068526;5;6;6;0
4068526;6;1;4;0
4068526;6;2;5;0
4068526;6;3;1;0
4068526;6;4;3;1
4068526;6;5;13;-1
4068526;6;6;14;0
4068526;7;1;15;1
4068526;7;2;2;0
4068526;7;3;11;0
4068526;7;4;9;0
4068526;7;5;8;0
4068526;7;6;10;-1
4068526;8;1;8;0
4068526;8;2;13;-1
4068526;8;3;15;1
4068526;8;4;7;0
4068526;8;5;5;0
4068526;8;6;12;0
4068546;1;1;13;0
4068546;1;2;10;0
4068546;1;3;3;-1
4068546;1;4;1;0
4068546;1;5;4;0
4068546;1;6;6;1
4068546;2;1;11;0
4068546;2;2;5;1
4068546;2;3;9;0
4068546;2;4;12;0
4068546;2;5;2;0
4068546;2;6;14;-1
4068546;3;1;10;-1
4068546;3;2;13;0
4068546;3;3;12;0
4068546;3;4;15;0
4068546;3;5;7;0
4068546;3;6;6;1
4068546;4;1;1;0
4068546;4;2;8;0
4068546;4;3;4;0
4068546;4;4;2;0
4068546;4;5;3;-1
4068546;4;6;5;1
4068546;5;1;2;0
4068546;5;2;1;1
4068546;5;3;4;0
4068546;5;4;10;0
4068546;5;5;12;0
4068546;5;6;14;-1
4068546;6;1;8;0
4068546;6;2;7;0
4068546;6;3;3;-1
4068546;6;4;13;0
4068546;6;5;6;1
4068546;6;6;9;0
4068546;7;1;6;1
4068546;7;2;2;0
4068546;7;3;5;0
4068546;7;4;9;0
4068546;7;5;15;0
4068546;7;6;11;-1
4068546;8;1;7;1
4068546;8;2;14;0
4068546;8;3;4;0
4068546;8;4;12;0
4068546;8;5;3;-1
4068546;8;6;13;0
4068557;1;1;1;1
4068557;1;2;8;0
4068557;1;3;12;0
4068557;1;4;3;-1
4068557;1;5;11;0
4068557;1;6;10;0
4068557;2;1;6;0
4068557;2;2;7;0
4068557;2;3;4;1
4068557;2;4;9;-1
4068557;2;5;15;0
4068557;2;6;2;0
4068557;3;1;5;0
4068557;3;2;10;0
4068557;3;3;15;1
4068557;3;4;3;0
4068557;3;5;13;-1
4068557;3;6;14;0
4068557;4;1;5;0
4068557;4;2;2;0
4068557;4;3;1;1
4068557;4;4;12;0
4068557;4;5;8;0
4068557;4;6;11;-1
4068557;5;1;13;-1
4068557;5;2;7;0
4068557;5;3;4;1
4068557;5;4;14;0
4068557;5;5;6;0
4068557;5;6;9;0
4068557;6;1;13;-1
4068557;6;2;11;0
4068557;6;3;5;1
4068557;6;4;8;0
4068557;6;5;12;0
4068557;6;6;2;0
4068557;7;1;15;1
4068557;7;2;7;0
4068557;7;3;14;0
4068557;7;4;9;-1
4068557;7;5;1;0
4068557;7;6;6;0
4068557;8;1;6;0
4068557;8;2;1;0
4068557;8;3;14;0
4068557;8;4;3;-1
4068557;8;5;10;0
4068557;8;6;4;1
4068559;1;1;3;0
4068559;1;2;7;0
4068559;1;3;12;1
4068559;1;4;15;0
4068559;1;5;11;-1
4068559;1;6;6;0
4068559;2;1;10;0
4068559;2;2;2;0
4068559;2;3;11;-1
4068559;2;4;7;1
4068559;2;5;4;0
4068559;2;6;14;0
4068559;3;1;3;-1
4068559;3;2;15;0
4068559;3;3;9;0
4068559;3;4;12;1
4068559;3;5;13;0
4068559;3;6;6;0
4068559;4;1;13;0
4068559;4;2;5;1
4068559;4;3;1;0
4068559;4;4;8;0
4068559;4;5;4;0
4068559;4;6;15;-1
4068559;5;1;7;0
4068559;5;2;5;0
4068559;5;3;9;0
4068559;5;4;12;1
4068559;5;5;11;-1
4068559;5;6;14;0
4068559;6;1;1;1
4068559;6;2;2;0
4068559;6;3;10;0
4068559;6;4;6;0
4068559;6;5;3;-1
4068559;6;6;8;0
4068559;7;1;6;0
4068559;7;2;4;0
