InterviewID;task;item;att1;cho
4069196;5;2;3;0
4069196;5;3;21;0
4069196;5;4;2;0
4069196;5;5;5;0
4069196;5;6;19;1
4069196;5;7;0;0
4069196;6;1;2;0
4069196;6;2;4;0
4069196;6;3;5;0
4069196;6;4;3;1
4069196;6;5;9;0
4069196;6;6;1;0
4069196;6;7;0;0
4069196;7;1;6;0
4069196;7;2;7;0
4069196;7;3;12;1
4069196;7;4;18;0
4069196;7;5;4;0
4069196;7;6;8;0
4069196;7;7;0;0
4069196;8;1;14;1
4069196;8;2;9;0
4069196;8;3;15;0
4069196;8;4;6;0
4069196;8;5;7;0
4069196;8;6;5;0
4069196;8;7;0;0
4069196;9;1;2;0
4069196;9;2;3;1
4069196;9;3;5;0
4069196;9;4;4;0
4069196;9;5;1;0
4069196;9;6;8;0
4069196;9;7;0;0
4069196;10;1;2;0
4069196;10;2;8;0
4069196;10;3;4;0
4069196;10;4;3;1
4069196;10;5;6;0
4069196;10;6;1;0
4069196;10;7;0;0
4069258;1;1;1;1
4069258;1;2;7;0
4069258;1;3;4;0
4069258;1;4;2;0
4069258;1;5;5;0
4069258;1;6;8;0
4069258;1;7;0;0
4069258;2;1;12;0
4069258;2;2;3;0
4069258;2;3;9;0
4069258;2;4;13;0
4069258;2;5;6;1
4069258;2;6;8;0
4069258;2;7;0;0
4069258;3;1;2;0
4069258;3;2;6;0
4069258;3;3;13;0
4069258;3;4;1;1
4069258;3;5;7;0
4069258;3;6;5;0
4069258;3;7;0;0
4069258;4;1;4;1
4069258;4;2;3;0
4069258;4;3;8;0
4069258;4;4;5;0
4069258;4;5;19;0
4069258;4;6;9;0
4069258;4;7;0;0
4069258;5;1;16;0
4069258;5;2;23;0
4069258;5;3;4;0
4069258;5;4;8;0
4069258;5;5;3;0
4069258;5;6;2;1
4069258;5;7;0;0
4069258;6;1;6;0
4069258;6;2;9;0
4069258;6;3;3;0
4069258;6;4;22;0
4069258;6;5;7;0
4069258;6;6;1;1
4069258;6;7;0;0
4069258;7;1;6;0
4069258;7;2;7;0
4069258;7;3;1;1
4069258;7;4;8;0
4069258;7;5;4;0
4069258;7;6;5;0
4069258;7;7;0;0
4069258;8;1;2;0
4069258;8;2;9;0
4069258;8;3;20;0
4069258;8;4;3;0
4069258;8;5;6;1
4069258;8;6;11;0
4069258;8;7;0;0
4069258;9;1;1;1
4069258;9;2;4;0
4069258;9;3;8;0
4069258;9;4;5;0
4069258;9;5;9;0
4069258;9;6;17;0
4069258;9;7;0;0
4069258;10;1;7;0
4069258;10;2;9;0
4069258;10;3;2;1
4069258;10;4;5;0
4069258;10;5;8;0
4069258;10;6;3;0
4069258;10;7;0;0
4069281;1;1;3;0
4069281;1;2;1;0
4069281;1;3;10;0
4069281;1;4;22;1
4069281;1;5;4;0
4069281;1;6;7;0
4069281;1;7;0;0
4069281;2;1;17;0
4069281;2;2;2;0
4069281;2;3;9;0
4069281;2;4;8;0
4069281;2;5;23;1
4069281;2;6;6;0
4069281;2;7;0;0
4069281;3;1;11;1
4069281;3;2;9;0
4069281;3;3;8;0
4069281;3;4;3;0
4069281;3;5;5;0
4069281;3;6;7;0
4069281;3;7;0;0
4069281;4;1;6;1
4069281;4;2;3;0
4069281;4;3;4;0
4069281;4;4;2;0
4069281;4;5;1;0
4069281;4;6;5;0
4069281;4;7;0;0
4069281;5;1;2;0
4069281;5;2;9;1
4069281;5;3;6;0
4069281;5;4;7;0
4069281;5;5;5;0
4069281;5;6;4;0
4069281;5;7;0;0
4069281;6;1;11;0
4069281;6;2;1;0
4069281;6;3;21;0
4069281;6;4;9;1
4069281;6;5;8;0
4069281;6;6;6;0
4069281;6;7;0;0
4069281;7;1;8;1
4069281;7;2;1;0
4069281;7;3;3;0
4069281;7;4;4;0
4069281;7;5;5;0
4069281;7;6;2;0
4069281;7;7;0;0
4069281;8;1;22;1
4069281;8;2;7;0
4069281;8;3;6;0
4069281;8;4;22;0
4069281;8;5;8;0
4069281;8;6;5;0
4069281;8;7;0;0
4069281;9;1;9;0
4069281;9;2;6;1
4069281;9;3;1;0
4069281;9;4;7;0
4069281;9;5;16;0
4069281;9;6;3;0
4069281;9;7;0;0
4069281;10;1;4;0
4069281;10;2;5;0
4069281;10;3;2;0
4069281;10;4;12;0
4069281;10;5;7;0
4069281;10;6;11;1
4069281;10;7;0;0
4069322;1;1;2;0
4069322;1;2;23;1
4069322;1;3;1;0
4069322;1;4;5;0
4069322;1;5;8;0
4069322;1;6;7;0
4069322;1;7;0;0
4069322;2;1;9;0
4069322;2;2;3;1
4069322;2;3;6;0
4069322;2;4;4;0
4069322;2;5;19;0
4069322;2;6;2;0
4069322;2;7;0;0
4069322;3;1;15;0
4069322;3;2;5;0
4069322;3;3;8;0
4069322;3;4;1;1
4069322;3;5;4;0
4069322;3;6;17;0
4069322;3;7;0;0
4069322;4;1;8;0
4069322;4;2;23;0
4069322;4;3;3;0
4069322;4;4;9;0
4069322;4;5;7;0
4069322;4;6;6;1
4069322;4;7;0;0
4069322;5;1;1;0
4069322;5;2;7;0
4069322;5;3;5;0
4069322;5;4;3;1
4069322;5;5;4;0
4069322;5;6;2;0
4069322;5;7;0;0
4069322;6;1;5;0
4069322;6;2;6;0
4069322;6;3;7;0
4069322;6;4;9;0
4069322;6;5;14;1
4069322;6;6;1;0
4069322;6;7;0;0
4069322;7;1;2;0
4069322;7;2;16;1
4069322;7;3;6;0
4069322;7;4;9;0
4069322;7;5;3;0
4069322;7;6;8;0
4069322;7;7;0;0
4069322;8;1;6;0
4069322;8;2;9;0
4069322;8;3;4;0
4069322;8;4;7;0
4069322;8;5;3;0
4069322;8;6;21;1
4069322;8;7;0;0
4069322;9;1;5;0
4069322;9;2;11;1
4069322;9;3;2;0
4069322;9;4;1;0
4069322;9;5;8;0
4069322;9;6;4;0
4069322;9;7;0;0
4069322;10;1;17;0
4069322;10;2;18;1
4069322;10;3;1;0
4069322;10;4;3;0
4069322;10;5;8;0
4069322;10;6;6;0
4069322;10;7;0;0
4069329;1;1;2;0
4069329;1;2;15;1
4069329;1;3;1;0
4069329;1;4;5;0
4069329;1;5;8;0
4069329;1;6;7;0
4069329;1;7;0;0
4069329;2;1;9;1
4069329;2;2;3;0
4069329;2;3;6;0
4069329;2;4;4;0
4069329;2;5;14;0
4069329;2;6;2;0
4069329;2;7;0;0
4069329;3;1;16;0
4069329;3;2;5;0
4069329;3;3;8;0
4069329;3;4;1;1
4069329;3;5;4;0
4069329;3;6;11;0
4069329;3;7;0;0
4069329;4;1;8;0
4069329;4;2;10;0
4069329;4;3;3;0
4069329;4;4;9;1
4069329;4;5;7;0
4069329;4;6;6;0
4069329;4;7;0;0
4069329;5;1;1;1
4069329;5;2;7;0
4069329;5;3;5;0
4069329;5;4;3;0
4069329;5;5;4;0
4069329;5;6;2;0
4069329;5;7;0;0
4069329;6;1;5;0
4069329;6;2;6;0
4069329;6;3;7;0
4069329;6;4;9;0
4069329;6;5;13;1
4069329;6;6;1;0
4069329;6;7;0;0
4069329;7;1;2;0
4069329;7;2;23;0
4069329;7;3;6;0
4069329;7;4;9;1
4069329;7;5;3;0
4069329;7;6;8;0
4069329;7;7;0;0
4069329;8;1;6;0
4069329;8;2;9;1
4069329;8;3;4;0
4069329;8;4;7;0
4069329;8;5;3;0
4069329;8;6;22;0
4069329;8;7;0;0
4069329;9;1;5;0
4069329;9;2;17;0
4069329;9;3;2;0
4069329;9;4;1;1
4069329;9;5;8;0
4069329;9;6;4;0
4069329;9;7;0;0
4069329;10;1;14;0
4069329;10;2;10;0
4069329;10;3;1;1
4069329;10;4;3;0
4069329;10;5;8;0
4069329;10;6;6;0
4069329;10;7;0;0
4069348;1;1;2;0
4069348;1;2;22;1
4069348;1;3;1;0
4069348;1;4;5;0
4069348;1;5;8;0
4069348;1;6;7;0
4069348;1;7;0;0
4069348;2;1;9;1
4069348;2;2;3;0
4069348;2;3;6;0
4069348;2;4;4;0
4069348;2;5;16;0
4069348;2;6;2;0
4069348;2;7;0;0
4069348;3;1;21;0
4069348;3;2;5;0
4069348;3;3;8;0
4069348;3;4;1;0
4069348;3;5;4;0
4069348;3;6;12;0
4069348;3;7;0;1
4069348;4;1;8;0
4069348;4;2;19;1
4069348;4;3;3;0
4069348;4;4;9;0
4069348;4;5;7;0
4069348;4;6;6;0
4069348;4;7;0;0
4069348;5;1;1;0
4069348;5;2;7;0
4069348;5;3;5;0
4069348;5;4;3;0
4069348;5;5;4;0
4069348;5;6;2;0
4069348;5;7;0;1
4069348;6;1;5;0
4069348;6;2;6;0
4069348;6;3;7;0
4069348;6;4;9;0
4069348;6;5;17;0
4069348;6;6;1;0
4069348;6;7;0;1
4069348;7;1;2;0
4069348;7;2;12;0
4069348;7;3;6;0
4069348;7;4;9;0
4069348;7;5;3;0
4069348;7;6;8;0
4069348;7;7;0;1
4069348;8;1;6;0
4069348;8;2;9;0
4069348;8;3;4;0
4069348;8;4;7;0
4069348;8;5;3;0
4069348;8;6;14;1
4069348;8;7;0;0
4069348;9;1;5;0
4069348;9;2;13;0
4069348;9;3;2;0
4069348;9;4;1;0
4069348;9;5;8;0
4069348;9;6;4;0
4069348;9;7;0;1
4069348;10;1;20;1
4069348;10;2;13;0
4069348;10;3;1;0
4069348;10;4;3;0
4069348;10;5;8;0
4069348;10;6;6;0
4069348;10;7;0;0
4069385;1;1;4;0
4069385;1;2;3;0
4069385;1;3;17;0
4069385;1;4;19;1
4069385;1;5;7;0
4069385;1;6;6;0
4069385;1;7;0;0
4069385;2;1;7;0
4069385;2;2;9;0
4069385;2;3;5;0
4069385;2;4;1;0
4069385;2;5;14;0
4069385;2;6;2;1
4069385;2;7;0;0
4069385;3;1;23;1
4069385;3;2;5;0
4069385;3;3;2;0
4069385;3;4;6;0
4069385;3;5;8;0
4069385;3;6;3;0
4069385;3;7;0;0
4069385;4;1;4;0
4069385;4;2;3;1
4069385;4;3;1;0
4069385;4;4;18;0
4069385;4;5;2;0
4069385;4;6;5;0
4069385;4;7;0;0
4069385;5;1;1;0
4069385;5;2;16;1
4069385;5;3;6;0
4069385;5;4;8;0
4069385;5;5;9;0
4069385;5;6;7;0
4069385;5;7;0;0
4069385;6;1;3;1
4069385;6;2;15;0
4069385;6;3;9;0
4069385;6;4;4;0
4069385;6;5;5;0
4069385;6;6;8;0
4069385;6;7;0;0
4069385;7;1;7;0
4069385;7;2;1;1
4069385;7;3;4;0
4069385;7;4;6;0
4069385;7;5;20;0
4069385;7;6;2;0
4069385;7;7;0;0
4069385;8;1;21;1
4069385;8;2;9;0
4069385;8;3;10;0
4069385;8;4;5;0
4069385;8;5;8;0
4069385;8;6;7;0
4069385;8;7;0;0
4069385;9;1;2;0
4069385;9;2;6;0
4069385;9;3;18;0
4069385;9;4;4;1
4069385;9;5;1;0
4069385;9;6;3;0
4069385;9;7;0;0
4069385;10;1;7;0
4069385;10;2;4;1
4069385;10;3;9;0
4069385;10;4;8;0
4069385;10;5;3;0
4069385;10;6;6;0
4069385;10;7;0;0
4069506;1;1;5;0
4069506;1;2;16;0
4069506;1;3;7;0
4069506;1;4;12;0
4069506;1;5;6;0
4069506;1;6;9;1
4069506;1;7;0;0
4069506;2;1;12;0
4069506;2;2;8;0
4069506;2;3;2;0
4069506;2;4;9;0
4069506;2;5;1;1
4069506;2;6;4;0
4069506;2;7;0;0
4069506;3;1;6;0
4069506;3;2;2;0
4069506;3;3;1;0
4069506;3;4;15;0
4069506;3;5;7;0
4069506;3;6;3;1
4069506;3;7;0;0
4069506;4;1;4;0
4069506;4;2;9;0
4069506;4;3;5;0
4069506;4;4;3;1
4069506;4;5;18;0
4069506;4;6;7;0
4069506;4;7;0;0
4069506;5;1;4;0
4069506;5;2;5;0
4069506;5;3;8;0
4069506;5;4;10;0
4069506;5;5;18;0
4069506;5;6;1;1
4069506;5;7;0;0
4069506;6;1;6;0
4069506;6;2;2;0
4069506;6;3;8;0
4069506;6;4;3;1
4069506;6;5;9;0
4069506;6;6;7;0
4069506;6;7;0;0
4069506;7;1;2;0
4069506;7;2;13;0
4069506;7;3;9;0
4069506;7;4;1;1
4069506;7;5;4;0
4069506;7;6;7;0
4069506;7;7;0;0
4069506;8;1;18;0
4069506;8;2;5;0
4069506;8;3;19;0
4069506;8;4;8;0
4069506;8;5;3;1
4069506;8;6;6;0
4069506;8;7;0;0
4069506;9;1;23;0
4069506;9;2;6;0
4069506;9;3;5;0
4069506;9;4;9;1
4069506;9;5;7;0
4069506;9;6;8;0
4069506;9;7;0;0
4069506;10;1;4;0
4069506;10;2;19;0
4069506;10;3;2;0
4069506;10;4;3;1
4069506;10;5;14;0
4069506;10;6;1;0
4069506;10;7;0;0
4069515;1;1;5;0
4069515;1;2;21;0
4069515;1;3;7;0
4069515;1;4;21;0
4069515;1;5;6;1
4069515;1;6;9;0
4069515;1;7;0;0
4069515;2;1;15;0
4069515;2;2;8;1
4069515;2;3;2;0
4069515;2;4;9;0
4069515;2;5;1;0
4069515;2;6;4;0
4069515;2;7;0;0
4069515;3;1;6;0
4069515;3;2;2;0
4069515;3;3;1;0
4069515;3;4;12;0
4069515;3;5;7;1
4069515;3;6;3;0
4069515;3;7;0;0
4069515;4;1;4;0
4069515;4;2;9;0
4069515;4;3;5;0
4069515;4;4;3;0
4069515;4;5;16;0
4069515;4;6;7;1
4069515;4;7;0;0
4069515;5;1;4;0
4069515;5;2;5;0
4069515;5;3;8;1
4069515;5;4;12;0
4069515;5;5;23;0
4069515;5;6;1;0
4069515;5;7;0;0
4069515;6;1;6;0
4069515;6;2;2;0
4069515;6;3;8;0
4069515;6;4;3;0
4069515;6;5;9;0
4069515;6;6;7;1
4069515;6;7;0;0
4069515;7;1;2;0
4069515;7;2;19;0
4069515;7;3;9;0
4069515;7;4;1;0
4069515;7;5;4;0
4069515;7;6;7;1
4069515;7;7;0;0
4069515;8;1;21;0
4069515;8;2;5;0
4069515;8;3;15;0
4069515;8;4;8;1
4069515;8;5;3;0
4069515;8;6;6;0
4069515;8;7;0;0
4069515;9;1;16;0
4069515;9;2;6;0
4069515;9;3;5;0
4069515;9;4;9;0
4069515;9;5;7;1
4069515;9;6;8;0
4069515;9;7;0;0
4069515;10;1;4;0
4069515;10;2;10;0
4069515;10;3;2;1
4069515;10;4;3;0
4069515;10;5;12;0
4069515;10;6;1;0
4069515;10;7;0;0
4069590;1;1;5;0
4069590;1;2;2;1
4069590;1;3;7;0
4069590;1;4;4;0
4069590;1;5;9;0
4069590;1;6;11;0
4069590;1;7;0;0
4069590;2;1;1;0
4069590;2;2;3;0
4069590;2;3;9;0
4069590;2;4;14;1
4069590;2;5;2;0
4069590;2;6;5;0
4069590;2;7;0;0
4069590;3;1;19;1
4069590;3;2;6;0
4069590;3;3;8;0
4069590;3;4;23;0
4069590;3;5;4;0
4069590;3;6;7;0
4069590;3;7;0;0
4069590;4;1;11;1
4069590;4;2;6;0
4069590;4;3;8;0
4069590;4;4;9;0
4069590;4;5;7;0
4069590;4;6;1;0
4069590;4;7;0;0
4069590;5;1;3;0
4069590;5;2;9;0
4069590;5;3;2;0
4069590;5;4;6;0
4069590;5;5;5;0
4069590;5;6;4;1
4069590;5;7;0;0
4069590;6;1;18;0
4069590;6;2;7;0
4069590;6;3;4;1
4069590;6;4;8;0
4069590;6;5;5;0
4069590;6;6;11;0
4069590;6;7;0;0
4069590;7;1;7;0
4069590;7;2;1;0
4069590;7;3;2;1
4069590;7;4;18;0
4069590;7;5;4;0
4069590;7;6;3;0
4069590;7;7;0;0
4069590;8;1;2;0
4069590;8;2;5;1
4069590;8;3;1;0
4069590;8;4;8;0
4069590;8;5;6;0
4069590;8;6;18;0
4069590;8;7;0;0
4069590;9;1;4;0
4069590;9;2;8;0
4069590;9;3;3;0
4069590;9;4;9;0
4069590;9;5;21;1
4069590;9;6;6;0
4069590;9;7;0;0
4069590;10;1;9;0
4069590;10;2;3;0
4069590;10;3;5;0
4069590;10;4;1;1
4069590;10;5;17;0
4069590;10;6;7;0
4069590;10;7;0;0
4069620;1;1;8;0
4069620;1;2;19;0
4069620;1;3;3;0
4069620;1;4;7;0
4069620;1;5;6;1
4069620;1;6;4;0
4069620;1;7;0;0
4069620;2;1;3;0
4069620;2;2;7;0
4069620;2;3;5;1
4069620;2;4;2;0
4069620;2;5;6;0
4069620;2;6;21;0
4069620;2;7;0;0
4069620;3;1;8;0
4069620;3;2;9;0
4069620;3;3;4;0
4069620;3;4;1;1
4069620;3;5;2;0
4069620;3;6;11;0
4069620;3;7;0;0
4069620;4;1;20;0
4069620;4;2;4;0
4069620;4;3;5;0
4069620;4;4;8;0
4069620;4;5;1;0
4069620;4;6;6;1
4069620;4;7;0;0
4069620;5;1;7;1
4069620;5;2;8;0
4069620;5;3;13;0
4069620;5;4;3;0
4069620;5;5;9;0
4069620;5;6;20;0
4069620;5;7;0;0
4069620;6;1;7;0
4069620;6;2;9;0
4069620;6;3;3;0
4069620;6;4;19;0
4069620;6;5;1;1
4069620;6;6;2;0
4069620;6;7;0;0
4069620;7;1;4;0
4069620;7;2;1;1
4069620;7;3;6;0
4069620;7;4;9;0
4069620;7;5;15;0
4069620;7;6;5;0
4069620;7;7;0;0
4069620;8;1;6;1
4069620;8;2;7;0
4069620;8;3;3;0
4069620;8;4;5;0
4069620;8;5;2;0
4069620;8;6;4;0
4069620;8;7;0;0
4069620;9;1;8;0
4069620;9;2;17;0
4069620;9;3;2;0
4069620;9;4;6;1
4069620;9;5;1;0
4069620;9;6;3;0
4069620;9;7;0;0
4069620;10;1;5;0
4069620;10;2;4;0
4069620;10;3;9;0
4069620;10;4;7;1
4069620;10;5;8;0
4069620;10;6;22;0
4069620;10;7;0;0
4069643;1;1;2;0
4069643;1;2;1;1
4069643;1;3;15;0
4069643;1;4;7;0
4069643;1;5;22;0
4069643;1;6;6;0
4069643;1;7;0;0
4069643;2;1;8;0
4069643;2;2;5;1
4069643;2;3;6;0
4069643;2;4;4;0
4069643;2;5;7;0
4069643;2;6;2;0
4069643;2;7;0;0
4069643;3;1;4;1
4069643;3;2;21;0
4069643;3;3;1;0
4069643;3;4;9;0
4069643;3;5;22;0
4069643;3;6;3;0
4069643;3;7;0;0
4069643;4;1;8;0
4069643;4;2;6;0
4069643;4;3;7;0
4069643;4;4;9;0
4069643;4;5;4;0
4069643;4;6;5;1
4069643;4;7;0;0
4069643;5;1;15;0
4069643;5;2;8;0
4069643;5;3;2;0
4069643;5;4;20;0
4069643;5;5;3;0
4069643;5;6;1;1
4069643;5;7;0;0
4069643;6;1;1;1
4069643;6;2;3;0
4069643;6;3;16;0
4069643;6;4;6;0
4069643;6;5;9;0
4069643;6;6;2;0
4069643;6;7;0;0
4069643;7;1;7;0
4069643;7;2;1;0
4069643;7;3;5;1
4069643;7;4;11;0
4069643;7;5;11;0
4069643;7;6;4;0
4069643;7;7;0;0
4069643;8;1;9;0
4069643;8;2;2;0
4069643;8;3;6;0
4069643;8;4;14;0
4069643;8;5;4;0
4069643;8;6;5;1
4069643;8;7;0;0
4069643;9;1;15;0
4069643;9;2;7;0
4069643;9;3;8;0
4069643;9;4;3;0
4069643;9;5;1;1
4069643;9;6;9;0
4069643;9;7;0;0
4069643;10;1;20;0
4069643;10;2;8;0
4069643;10;3;3;0
4069643;10;4;5;1
4069643;10;5;4;0
4069643;10;6;6;0
4069643;10;7;0;0
4069671;1;1;9;1
4069671;1;2;8;0
4069671;1;3;7;0
4069671;1;4;2;0
4069671;1;5;5;0
4069671;1;6;1;0
4069671;1;7;0;0
4069671;2;1;3;0
4069671;2;2;7;0
4069671;2;3;15;1
4069671;2;4;12;0
4069671;2;5;4;0
4069671;2;6;6;0
4069671;2;7;0;0
4069671;3;1;8;0
4069671;3;2;17;0
4069671;3;3;2;0
4069671;3;4;5;0
4069671;3;5;7;0
4069671;3;6;17;1
4069671;3;7;0;0
4069671;4;1;6;0
4069671;4;2;1;0
4069671;4;3;4;0
4069671;4;4;9;1
4069671;4;5;2;0
4069671;4;6;8;0
4069671;4;7;0;0
4069671;5;1;4;0
4069671;5;2;10;1
4069671;5;3;8;0
4069671;5;4;3;0
4069671;5;5;9;0
4069671;5;6;6;0
4069671;5;7;0;0
4069671;6;1;3;0
4069671;6;2;1;0
4069671;6;3;16;1
4069671;6;4;7;0
4069671;6;5;5;0
4069671;6;6;2;0
4069671;6;7;0;0
4069671;7;1;4;0
4069671;7;2;17;1
4069671;7;3;2;0
4069671;7;4;7;0
4069671;7;5;8;0
4069671;7;6;3;0
4069671;7;7;0;0
4069671;8;1;1;0
4069671;8;2;7;0
4069671;8;3;5;0
4069671;8;4;11;1
4069671;8;5;9;0
4069671;8;6;6;0
4069671;8;7;0;0
4069671;9;1;9;0
4069671;9;2;14;1
4069671;9;3;3;0
4069671;9;4;8;0
4069671;9;5;1;0
4069671;9;6;5;0
4069671;9;7;0;0
4069671;10;1;4;0
4069671;10;2;3;0
4069671;10;3;7;0
4069671;10;4;2;0
4069671;10;5;6;0
4069671;10;6;19;1
4069671;10;7;0;0
4069695;1;1;4;0
4069695;1;2;9;0
4069695;1;3;8;0
4069695;1;4;14;0
4069695;1;5;1;0
4069695;1;6;2;1
4069695;1;7;0;0
4069695;2;1;6;0
4069695;2;2;22;1
4069695;2;3;5;0
4069695;2;4;7;0
4069695;2;5;23;0
4069695;2;6;3;0
4069695;2;7;0;0
4069695;3;1;7;0
4069695;3;2;3;1
4069695;3;3;4;0
4069695;3;4;20;0
4069695;3;5;2;0
4069695;3;6;8;0
4069695;3;7;0;0
4069695;4;1;9;0
4069695;4;2;4;0
4069695;4;3;5;0
4069695;4;4;1;0
4069695;4;5;6;1
4069695;4;6;8;0
4069695;4;7;0;0
4069695;5;1;2;0
4069695;5;2;1;0
4069695;5;3;21;1
4069695;5;4;7;0
4069695;5;5;3;0
4069695;5;6;23;0
4069695;5;7;0;0
4069695;6;1;9;0
4069695;6;2;5;0
4069695;6;3;3;1
4069695;6;4;6;0
4069695;6;5;1;0
4069695;6;6;4;0
4069695;6;7;0;0
4069695;7;1;2;0
4069695;7;2;17;1
4069695;7;3;8;0
4069695;7;4;9;0
4069695;7;5;5;0
4069695;7;6;10;0
4069695;7;7;0;0
4069695;8;1;5;0
4069695;8;2;4;0
4069695;8;3;6;0
4069695;8;4;9;0
4069695;8;5;7;1
4069695;8;6;2;0
4069695;8;7;0;0
4069695;9;1;8;0
4069695;9;2;22;1
4069695;9;3;7;0
4069695;9;4;3;0
4069695;9;5;1;0
4069695;9;6;6;0
4069695;9;7;0;0
4069695;10;1;9;0
4069695;10;2;5;0
4069695;10;3;13;0
4069695;10;4;15;0
4069695;10;5;1;0
4069695;10;6;2;1
4069695;10;7;0;0
4069736;1;1;4;0
4069736;1;2;3;0
4069736;1;3;8;0
4069736;1;4;6;1
4069736;1;5;13;0
4069736;1;6;21;0
4069736;1;7;0;0
4069736;2;1;3;0
4069736;2;2;8;0
4069736;2;3;2;0
4069736;2;4;5;0
4069736;2;5;7;1
4069736;2;6;16;0
4069736;2;7;0;0
4069736;3;1;5;0
4069736;3;2;17;0
4069736;3;3;3;0
4069736;3;4;7;1
4069736;3;5;9;0
4069736;3;6;1;0
4069736;3;7;0;0
4069736;4;1;2;0
4069736;4;2;6;1
4069736;4;3;9;0
4069736;4;4;1;0
4069736;4;5;4;0
4069736;4;6;10;0
4069736;4;7;0;0
4069736;5;1;8;0
4069736;5;2;10;0
4069736;5;3;2;0
4069736;5;4;4;0
4069736;5;5;9;0
4069736;5;6;6;1
4069736;5;7;0;0
4069736;6;1;1;0
4069736;6;2;16;0
4069736;6;3;5;0
4069736;6;4;8;0
4069736;6;5;7;1
4069736;6;6;3;0
4069736;6;7;0;0
4069736;7;1;2;0
4069736;7;2;8;1
4069736;7;3;3;0
4069736;7;4;1;0
4069736;7;5;9;0
4069736;7;6;4;0
4069736;7;7;0;0
4069736;8;1;7;1
4069736;8;2;6;0
4069736;8;3;5;0
4069736;8;4;8;0
4069736;8;5;15;0
4069736;8;6;12;0
4069736;8;7;0;0
4069736;9;1;9;0
4069736;9;2;5;0
4069736;9;3;2;0
4069736;9;4;7;1
4069736;9;5;16;0
4069736;9;6;3;0
4069736;9;7;0;0
4069736;10;1;8;0
4069736;10;2;9;0
4069736;10;3;1;0
4069736;10;4;4;0
4069736;10;5;15;0
4069736;10;6;6;1
4069736;10;7;0;0
4069742;1;1;4;0
4069742;1;2;9;0
4069742;1;3;8;0
4069742;1;4;20;1
4069742;1;5;1;0
4069742;1;6;2;0
4069742;1;7;0;0
4069742;2;1;6;0
4069742;2;2;14;0
4069742;2;3;5;1
4069742;2;4;7;0
4069742;2;5;18;0
4069742;2;6;3;0
4069742;2;7;0;0
4069742;3;1;7;0
4069742;3;2;3;0
4069742;3;3;4;1
4069742;3;4;23;0
4069742;3;5;2;0
4069742;3;6;8;0
4069742;3;7;0;0
4069742;4;1;9;0
4069742;4;2;4;1
4069742;4;3;5;0
4069742;4;4;1;0
4069742;4;5;6;0
4069742;4;6;8;0
4069742;4;7;0;0
4069742;5;1;2;0
4069742;5;2;1;0
4069742;5;3;22;0
4069742;5;4;7;0
4069742;5;5;3;0
4069742;5;6;15;1
4069742;5;7;0;0
4069742;6;1;9;1
4069742;6;2;5;0
4069742;6;3;3;0
4069742;6;4;6;0
4069742;6;5;1;0
4069742;6;6;4;0
4069742;6;7;0;0
4069742;7;1;2;0
4069742;7;2;11;1
4069742;7;3;8;0
4069742;7;4;9;0
4069742;7;5;5;0
4069742;7;6;10;0
4069742;7;7;0;0
4069742;8;1;5;0
4069742;8;2;4;1
4069742;8;3;6;0
4069742;8;4;9;0
4069742;8;5;7;0
4069742;8;6;2;0
4069742;8;7;0;0
4069742;9;1;8;0
4069742;9;2;21;1
4069742;9;3;7;0
4069742;9;4;3;0
4069742;9;5;1;0
4069742;9;6;6;0
4069742;9;7;0;0
4069742;10;1;9;0
4069742;10;2;5;0
4069742;10;3;11;1
4069742;10;4;16;0
4069742;10;5;1;0
4069742;10;6;2;0
4069742;10;7;0;0
4069753;1;1;1;1
4069753;1;2;7;0
4069753;1;3;4;0
4069753;1;4;2;0
4069753;1;5;5;0
4069753;1;6;8;0
4069753;1;7;0;0
4069753;2;1;13;0
4069753;2;2;3;0
4069753;2;3;9;0
4069753;2;4;10;0
4069753;2;5;6;1
4069753;2;6;8;0
4069753;2;7;0;0
4069753;3;1;2;0
4069753;3;2;6;1
4069753;3;3;11;0
4069753;3;4;1;0
4069753;3;5;7;0
4069753;3;6;5;0
4069753;3;7;0;0
4069753;4;1;4;0
4069753;4;2;3;1
4069753;4;3;8;0
4069753;4;4;5;0
4069753;4;5;13;0
4069753;4;6;9;0
4069753;4;7;0;0
4069753;5;1;21;0
4069753;5;2;20;1
4069753;5;3;4;0
4069753;5;4;8;0
4069753;5;5;3;0
4069753;5;6;2;0
4069753;5;7;0;0
4069753;6;1;6;1
4069753;6;2;9;0
4069753;6;3;3;0
4069753;6;4;10;0
4069753;6;5;7;0
4069753;6;6;1;0
4069753;6;7;0;0
4069753;7;1;6;1
4069753;7;2;7;0
4069753;7;3;1;0
4069753;7;4;8;0
4069753;7;5;4;0
4069753;7;6;5;0
4069753;7;7;0;0
4069753;8;1;2;0
4069753;8;2;9;0
4069753;8;3;19;0
4069753;8;4;3;0
4069753;8;5;6;1
4069753;8;6;11;0
4069753;8;7;0;0
4069753;9;1;1;1
4069753;9;2;4;0
4069753;9;3;8;0
4069753;9;4;5;0
4069753;9;5;9;0
4069753;9;6;21;0
4069753;9;7;0;0
4069753;10;1;7;0
4069753;10;2;9;1
4069753;10;3;2;0
4069753;10;4;5;0
4069753;10;5;8;0
4069753;10;6;3;0
4069753;10;7;0;0
4069831;1;1;1;0
4069831;1;2;7;0
4069831;1;3;4;0
4069831;1;4;2;0
