"","resp.id","rating","speed","height","const","theme"
"1258",79,5,"60","200","Wood","Eagle"
"1259",79,10,"70","300","Wood","Eagle"
"1260",79,5,"50","300","Steel","Dragon"
"1261",79,4,"60","300","Steel","Dragon"
"1262",79,1,"40","200","Steel","Dragon"
"1263",79,2,"40","200","Wood","Eagle"
"1264",79,7,"70","200","Wood","Eagle"
"1265",80,8,"40","300","Steel","Dragon"
"1266",80,3,"50","200","Wood","Dragon"
"1267",80,5,"50","300","Wood","Dragon"
"1268",80,7,"60","300","Wood","Eagle"
"1269",80,6,"60","400","Wood","Eagle"
"1270",80,6,"50","400","Steel","Eagle"
"1271",80,8,"50","400","Steel","Dragon"
"1272",80,4,"40","200","Steel","Dragon"
"1273",80,2,"50","200","Wood","Eagle"
"1274",80,5,"60","200","Wood","Eagle"
"1275",80,7,"70","300","Wood","Eagle"
"1276",80,7,"50","300","Steel","Dragon"
"1277",80,10,"60","300","Steel","Dragon"
"1278",80,3,"40","200","Steel","Dragon"
"1279",80,1,"40","200","Wood","Eagle"
"1280",80,7,"70","200","Wood","Eagle"
"1281",81,6,"40","300","Steel","Dragon"
"1282",81,6,"50","200","Wood","Dragon"
"1283",81,8,"50","300","Wood","Dragon"
"1284",81,7,"60","300","Wood","Eagle"
"1285",81,4,"60","400","Wood","Eagle"
"1286",81,7,"50","400","Steel","Eagle"
"1287",81,10,"50","400","Steel","Dragon"
"1288",81,7,"40","200","Steel","Dragon"
"1289",81,3,"50","200","Wood","Eagle"
"1290",81,1,"60","200","Wood","Eagle"
"1291",81,8,"70","300","Wood","Eagle"
"1292",81,10,"50","300","Steel","Dragon"
"1293",81,8,"60","300","Steel","Dragon"
"1294",81,7,"40","200","Steel","Dragon"
"1295",81,3,"40","200","Wood","Eagle"
"1296",81,4,"70","200","Wood","Eagle"
"1297",82,3,"40","300","Steel","Dragon"
"1298",82,5,"50","200","Wood","Dragon"
"1299",82,8,"50","300","Wood","Dragon"
"1300",82,3,"60","300","Wood","Eagle"
"1301",82,6,"60","400","Wood","Eagle"
"1302",82,3,"50","400","Steel","Eagle"
"1303",82,4,"50","400","Steel","Dragon"
"1304",82,5,"40","200","Steel","Dragon"
"1305",82,5,"50","200","Wood","Eagle"
"1306",82,5,"60","200","Wood","Eagle"
"1307",82,10,"70","300","Wood","Eagle"
"1308",82,4,"50","300","Steel","Dragon"
"1309",82,8,"60","300","Steel","Dragon"
"1310",82,1,"40","200","Steel","Dragon"
"1311",82,5,"40","200","Wood","Eagle"
"1312",82,9,"70","200","Wood","Eagle"
"1313",83,8,"40","300","Steel","Dragon"
"1314",83,3,"50","200","Wood","Dragon"
"1315",83,10,"50","300","Wood","Dragon"
"1316",83,4,"60","300","Wood","Eagle"
"1317",83,3,"60","400","Wood","Eagle"
"1318",83,5,"50","400","Steel","Eagle"
"1319",83,5,"50","400","Steel","Dragon"
"1320",83,1,"40","200","Steel","Dragon"
"1321",83,1,"50","200","Wood","Eagle"
"1322",83,5,"60","200","Wood","Eagle"
"1323",83,10,"70","300","Wood","Eagle"
"1324",83,5,"50","300","Steel","Dragon"
"1325",83,10,"60","300","Steel","Dragon"
"1326",83,2,"40","200","Steel","Dragon"
"1327",83,1,"40","200","Wood","Eagle"
"1328",83,6,"70","200","Wood","Eagle"
"1329",84,8,"40","300","Steel","Dragon"
"1330",84,4,"50","200","Wood","Dragon"
"1331",84,10,"50","300","Wood","Dragon"
"1332",84,7,"60","300","Wood","Eagle"
"1333",84,6,"60","400","Wood","Eagle"
"1334",84,1,"50","400","Steel","Eagle"
"1335",84,5,"50","400","Steel","Dragon"
"1336",84,3,"40","200","Steel","Dragon"
"1337",84,2,"50","200","Wood","Eagle"
"1338",84,3,"60","200","Wood","Eagle"
"1339",84,7,"70","300","Wood","Eagle"
"1340",84,7,"50","300","Steel","Dragon"
"1341",84,10,"60","300","Steel","Dragon"
"1342",84,4,"40","200","Steel","Dragon"
"1343",84,1,"40","200","Wood","Eagle"
"1344",84,2,"70","200","Wood","Eagle"
"1345",85,7,"40","300","Steel","Dragon"
"1346",85,3,"50","200","Wood","Dragon"
"1347",85,4,"50","300","Wood","Dragon"
"1348",85,7,"60","300","Wood","Eagle"
"1349",85,4,"60","400","Wood","Eagle"
"1350",85,1,"50","400","Steel","Eagle"
"1351",85,6,"50","400","Steel","Dragon"
"1352",85,1,"40","200","Steel","Dragon"
"1353",85,3,"50","200","Wood","Eagle"
"1354",85,5,"60","200","Wood","Eagle"
"1355",85,10,"70","300","Wood","Eagle"
"1356",85,8,"50","300","Steel","Dragon"
"1357",85,8,"60","300","Steel","Dragon"
"1358",85,2,"40","200","Steel","Dragon"
"1359",85,2,"40","200","Wood","Eagle"
"1360",85,7,"70","200","Wood","Eagle"
"1361",86,5,"40","300","Steel","Dragon"
"1362",86,4,"50","200","Wood","Dragon"
"1363",86,8,"50","300","Wood","Dragon"
"1364",86,6,"60","300","Wood","Eagle"
"1365",86,6,"60","400","Wood","Eagle"
"1366",86,2,"50","400","Steel","Eagle"
"1367",86,9,"50","400","Steel","Dragon"
"1368",86,1,"40","200","Steel","Dragon"
"1369",86,2,"50","200","Wood","Eagle"
"1370",86,2,"60","200","Wood","Eagle"
"1371",86,9,"70","300","Wood","Eagle"
"1372",86,10,"50","300","Steel","Dragon"
"1373",86,9,"60","300","Steel","Dragon"
"1374",86,1,"40","200","Steel","Dragon"
"1375",86,1,"40","200","Wood","Eagle"
"1376",86,5,"70","200","Wood","Eagle"
"1377",87,6,"40","300","Steel","Dragon"
"1378",87,5,"50","200","Wood","Dragon"
"1379",87,8,"50","300","Wood","Dragon"
"1380",87,5,"60","300","Wood","Eagle"
"1381",87,7,"60","400","Wood","Eagle"
"1382",87,3,"50","400","Steel","Eagle"
"1383",87,3,"50","400","Steel","Dragon"
"1384",87,2,"40","200","Steel","Dragon"
"1385",87,2,"50","200","Wood","Eagle"
"1386",87,6,"60","200","Wood","Eagle"
"1387",87,10,"70","300","Wood","Eagle"
"1388",87,8,"50","300","Steel","Dragon"
"1389",87,3,"60","300","Steel","Dragon"
"1390",87,3,"40","200","Steel","Dragon"
"1391",87,1,"40","200","Wood","Eagle"
"1392",87,8,"70","200","Wood","Eagle"
"1393",88,6,"40","300","Steel","Dragon"
"1394",88,2,"50","200","Wood","Dragon"
"1395",88,10,"50","300","Wood","Dragon"
"1396",88,8,"60","300","Wood","Eagle"
"1397",88,4,"60","400","Wood","Eagle"
"1398",88,2,"50","400","Steel","Eagle"
"1399",88,5,"50","400","Steel","Dragon"
"1400",88,1,"40","200","Steel","Dragon"
"1401",88,2,"50","200","Wood","Eagle"
"1402",88,4,"60","200","Wood","Eagle"
"1403",88,10,"70","300","Wood","Eagle"
"1404",88,6,"50","300","Steel","Dragon"
"1405",88,8,"60","300","Steel","Dragon"
"1406",88,1,"40","200","Steel","Dragon"
"1407",88,5,"40","200","Wood","Eagle"
"1408",88,8,"70","200","Wood","Eagle"
"1409",89,4,"40","300","Steel","Dragon"
"1410",89,1,"50","200","Wood","Dragon"
"1411",89,5,"50","300","Wood","Dragon"
"1412",89,10,"60","300","Wood","Eagle"
"1413",89,3,"60","400","Wood","Eagle"
"1414",89,4,"50","400","Steel","Eagle"
"1415",89,2,"50","400","Steel","Dragon"
"1416",89,4,"40","200","Steel","Dragon"
"1417",89,3,"50","200","Wood","Eagle"
"1418",89,2,"60","200","Wood","Eagle"
"1419",89,10,"70","300","Wood","Eagle"
"1420",89,4,"50","300","Steel","Dragon"
"1421",89,7,"60","300","Steel","Dragon"
"1422",89,1,"40","200","Steel","Dragon"
"1423",89,2,"40","200","Wood","Eagle"
"1424",89,9,"70","200","Wood","Eagle"
"1425",90,4,"40","300","Steel","Dragon"
"1426",90,1,"50","200","Wood","Dragon"
"1427",90,9,"50","300","Wood","Dragon"
"1428",90,8,"60","300","Wood","Eagle"
"1429",90,6,"60","400","Wood","Eagle"
"1430",90,6,"50","400","Steel","Eagle"
"1431",90,4,"50","400","Steel","Dragon"
"1432",90,1,"40","200","Steel","Dragon"
"1433",90,2,"50","200","Wood","Eagle"
"1434",90,1,"60","200","Wood","Eagle"
"1435",90,10,"70","300","Wood","Eagle"
"1436",90,4,"50","300","Steel","Dragon"
"1437",90,5,"60","300","Steel","Dragon"
"1438",90,1,"40","200","Steel","Dragon"
"1439",90,4,"40","200","Wood","Eagle"
"1440",90,6,"70","200","Wood","Eagle"
"1441",91,1,"40","300","Steel","Dragon"
"1442",91,2,"50","200","Wood","Dragon"
"1443",91,4,"50","300","Wood","Dragon"
"1444",91,6,"60","300","Wood","Eagle"
"1445",91,3,"60","400","Wood","Eagle"
"1446",91,5,"50","400","Steel","Eagle"
"1447",91,8,"50","400","Steel","Dragon"
"1448",91,1,"40","200","Steel","Dragon"
"1449",91,3,"50","200","Wood","Eagle"
"1450",91,5,"60","200","Wood","Eagle"
"1451",91,10,"70","300","Wood","Eagle"
"1452",91,3,"50","300","Steel","Dragon"
"1453",91,5,"60","300","Steel","Dragon"
"1454",91,2,"40","200","Steel","Dragon"
"1455",91,2,"40","200","Wood","Eagle"
"1456",91,8,"70","200","Wood","Eagle"
"1457",92,5,"40","300","Steel","Dragon"
"1458",92,1,"50","200","Wood","Dragon"
"1459",92,6,"50","300","Wood","Dragon"
"1460",92,8,"60","300","Wood","Eagle"
"1461",92,5,"60","400","Wood","Eagle"
"1462",92,6,"50","400","Steel","Eagle"
"1463",92,4,"50","400","Steel","Dragon"
"1464",92,6,"40","200","Steel","Dragon"
"1465",92,2,"50","200","Wood","Eagle"
"1466",92,1,"60","200","Wood","Eagle"
"1467",92,10,"70","300","Wood","Eagle"
"1468",92,6,"50","300","Steel","Dragon"
"1469",92,8,"60","300","Steel","Dragon"
"1470",92,4,"40","200","Steel","Dragon"
"1471",92,3,"40","200","Wood","Eagle"
"1472",92,7,"70","200","Wood","Eagle"
"1473",93,8,"40","300","Steel","Dragon"
"1474",93,3,"50","200","Wood","Dragon"
"1475",93,8,"50","300","Wood","Dragon"
"1476",93,9,"60","300","Wood","Eagle"
"1477",93,4,"60","400","Wood","Eagle"
"1478",93,5,"50","400","Steel","Eagle"
"1479",93,7,"50","400","Steel","Dragon"
"1480",93,7,"40","200","Steel","Dragon"
"1481",93,3,"50","200","Wood","Eagle"
"1482",93,3,"60","200","Wood","Eagle"
"1483",93,9,"70","300","Wood","Eagle"
"1484",93,9,"50","300","Steel","Dragon"
"1485",93,10,"60","300","Steel","Dragon"
"1486",93,7,"40","200","Steel","Dragon"
"1487",93,1,"40","200","Wood","Eagle"
"1488",93,9,"70","200","Wood","Eagle"
"1489",94,6,"40","300","Steel","Dragon"
"1490",94,2,"50","200","Wood","Dragon"
"1491",94,9,"50","300","Wood","Dragon"
"1492",94,8,"60","300","Wood","Eagle"
"1493",94,7,"60","400","Wood","Eagle"
"1494",94,9,"50","400","Steel","Eagle"
"1495",94,5,"50","400","Steel","Dragon"
"1496",94,2,"40","200","Steel","Dragon"
"1497",94,1,"50","200","Wood","Eagle"
"1498",94,5,"60","200","Wood","Eagle"
"1499",94,10,"70","300","Wood","Eagle"
"1500",94,6,"50","300","Steel","Dragon"
"1501",94,9,"60","300","Steel","Dragon"
"1502",94,4,"40","200","Steel","Dragon"
"1503",94,2,"40","200","Wood","Eagle"
"1504",94,5,"70","200","Wood","Eagle"
"1505",95,5,"40","300","Steel","Dragon"
"1506",95,1,"50","200","Wood","Dragon"
"1507",95,8,"50","300","Wood","Dragon"
"1508",95,8,"60","300","Wood","Eagle"
"1509",95,7,"60","400","Wood","Eagle"
"1510",95,5,"50","400","Steel","Eagle"
"1511",95,4,"50","400","Steel","Dragon"
"1512",95,2,"40","200","Steel","Dragon"
"1513",95,3,"50","200","Wood","Eagle"
"1514",95,1,"60","200","Wood","Eagle"
"1515",95,10,"70","300","Wood","Eagle"
"1516",95,7,"50","300","Steel","Dragon"
"1517",95,9,"60","300","Steel","Dragon"
"1518",95,3,"40","200","Steel","Dragon"
"1519",95,3,"40","200","Wood","Eagle"
"1520",95,7,"70","200","Wood","Eagle"
"1521",96,6,"40","300","Steel","Dragon"
"1522",96,4,"50","200","Wood","Dragon"
"1523",96,7,"50","300","Wood","Dragon"
"1524",96,5,"60","300","Wood","Eagle"
"1525",96,5,"60","400","Wood","Eagle"
"1526",96,4,"50","400","Steel","Eagle"
"1527",96,4,"50","400","Steel","Dragon"
"1528",96,2,"40","200","Steel","Dragon"
"1529",96,2,"50","200","Wood","Eagle"
"1530",96,1,"60","200","Wood","Eagle"
"1531",96,10,"70","300","Wood","Eagle"
"1532",96,7,"50","300","Steel","Dragon"
"1533",96,7,"60","300","Steel","Dragon"
"1534",96,2,"40","200","Steel","Dragon"
"1535",96,5,"40","200","Wood","Eagle"
"1536",96,8,"70","200","Wood","Eagle"
"1537",97,5,"40","300","Steel","Dragon"
"1538",97,5,"50","200","Wood","Dragon"
"1539",97,8,"50","300","Wood","Dragon"
"1540",97,8,"60","300","Wood","Eagle"
"1541",97,9,"60","400","Wood","Eagle"
"1542",97,3,"50","400","Steel","Eagle"
"1543",97,3,"50","400","Steel","Dragon"
"1544",97,1,"40","200","Steel","Dragon"
"1545",97,1,"50","200","Wood","Eagle"
"1546",97,4,"60","200","Wood","Eagle"
"1547",97,9,"70","300","Wood","Eagle"
"1548",97,2,"50","300","Steel","Dragon"
"1549",97,10,"60","300","Steel","Dragon"
"1550",97,2,"40","200","Steel","Dragon"
"1551",97,2,"40","200","Wood","Eagle"
"1552",97,9,"70","200","Wood","Eagle"
"1553",98,6,"40","300","Steel","Dragon"
"1554",98,4,"50","200","Wood","Dragon"
"1555",98,7,"50","300","Wood","Dragon"
"1556",98,6,"60","300","Wood","Eagle"
"1557",98,6,"60","400","Wood","Eagle"
"1558",98,6,"50","400","Steel","Eagle"
"1559",98,8,"50","400","Steel","Dragon"
"1560",98,1,"40","200","Steel","Dragon"
"1561",98,2,"50","200","Wood","Eagle"
"1562",98,1,"60","200","Wood","Eagle"
"1563",98,10,"70","300","Wood","Eagle"
"1564",98,8,"50","300","Steel","Dragon"
"1565",98,9,"60","300","Steel","Dragon"
"1566",98,4,"40","200","Steel","Dragon"
"1567",98,1,"40","200","Wood","Eagle"
"1568",98,6,"70","200","Wood","Eagle"
"1569",99,6,"40","300","Steel","Dragon"
"1570",99,5,"50","200","Wood","Dragon"
"1571",99,6,"50","300","Wood","Dragon"
"1572",99,4,"60","300","Wood","Eagle"
"1573",99,4,"60","400","Wood","Eagle"
"1574",99,4,"50","400","Steel","Eagle"
"1575",99,5,"50","400","Steel","Dragon"
"1576",99,5,"40","200","Steel","Dragon"
"1577",99,3,"50","200","Wood","Eagle"
"1578",99,5,"60","200","Wood","Eagle"
"1579",99,10,"70","300","Wood","Eagle"
"1580",99,8,"50","300","Steel","Dragon"
"1581",99,9,"60","300","Steel","Dragon"
"1582",99,5,"40","200","Steel","Dragon"
"1583",99,1,"40","200","Wood","Eagle"
"1584",99,4,"70","200","Wood","Eagle"
"1585",100,7,"40","300","Steel","Dragon"
"1586",100,3,"50","200","Wood","Dragon"
"1587",100,5,"50","300","Wood","Dragon"
"1588",100,6,"60","300","Wood","Eagle"
"1589",100,3,"60","400","Wood","Eagle"
"1590",100,4,"50","400","Steel","Eagle"
"1591",100,5,"50","400","Steel","Dragon"
"1592",100,4,"40","200","Steel","Dragon"
"1593",100,2,"50","200","Wood","Eagle"
"1594",100,2,"60","200","Wood","Eagle"
"1595",100,10,"70","300","Wood","Eagle"
"1596",100,9,"50","300","Steel","Dragon"
"1597",100,8,"60","300","Steel","Dragon"
"1598",100,4,"40","200","Steel","Dragon"
"1599",100,1,"40","200","Wood","Eagle"
"1600",100,5,"70","200","Wood","Eagle"
"1601",101,3,"40","300","Steel","Dragon"
"1602",101,3,"50","200","Wood","Dragon"
"1603",101,4,"50","300","Wood","Dragon"
"1604",101,8,"60","300","Wood","Eagle"
"1605",101,5,"60","400","Wood","Eagle"
"1606",101,5,"50","400","Steel","Eagle"
"1607",101,4,"50","400","Steel","Dragon"
"1608",101,4,"40","200","Steel","Dragon"
"1609",101,4,"50","200","Wood","Eagle"
"1610",101,4,"60","200","Wood","Eagle"
"1611",101,10,"70","300","Wood","Eagle"
"1612",101,6,"50","300","Steel","Dragon"
"1613",101,5,"60","300","Steel","Dragon"
"1614",101,1,"40","200","Steel","Dragon"
"1615",101,3,"40","200","Wood","Eagle"
"1616",101,6,"70","200","Wood","Eagle"
"1617",102,5,"40","300","Steel","Dragon"
"1618",102,2,"50","200","Wood","Dragon"
"1619",102,4,"50","300","Wood","Dragon"
"1620",102,6,"60","300","Wood","Eagle"
"1621",102,5,"60","400","Wood","Eagle"
"1622",102,6,"50","400","Steel","Eagle"
"1623",102,6,"50","400","Steel","Dragon"
"1624",102,6,"40","200","Steel","Dragon"
"1625",102,3,"50","200","Wood","Eagle"
"1626",102,4,"60","200","Wood","Eagle"
"1627",102,10,"70","300","Wood","Eagle"
"1628",102,7,"50","300","Steel","Dragon"
"1629",102,7,"60","300","Steel","Dragon"
"1630",102,6,"40","200","Steel","Dragon"
"1631",102,1,"40","200","Wood","Eagle"
"1632",102,4,"70","200","Wood","Eagle"
"1633",103,7,"40","300","Steel","Dragon"
"1634",103,5,"50","200","Wood","Dragon"
"1635",103,5,"50","300","Wood","Dragon"
"1636",103,6,"60","300","Wood","Eagle"
"1637",103,5,"60","400","Wood","Eagle"
"1638",103,6,"50","400","Steel","Eagle"
"1639",103,8,"50","400","Steel","Dragon"
"1640",103,2,"40","200","Steel","Dragon"
"1641",103,2,"50","200","Wood","Eagle"
"1642",103,5,"60","200","Wood","Eagle"
"1643",103,10,"70","300","Wood","Eagle"
"1644",103,4,"50","300","Steel","Dragon"
"1645",103,8,"60","300","Steel","Dragon"
"1646",103,4,"40","200","Steel","Dragon"
"1647",103,1,"40","200","Wood","Eagle"
"1648",103,6,"70","200","Wood","Eagle"
"1649",104,7,"40","300","Steel","Dragon"
"1650",104,3,"50","200","Wood","Dragon"
"1651",104,5,"50","300","Wood","Dragon"
"1652",104,7,"60","300","Wood","Eagle"
"1653",104,6,"60","400","Wood","Eagle"
"1654",104,7,"50","400","Steel","Eagle"
"1655",104,6,"50","400","Steel","Dragon"
"1656",104,6,"40","200","Steel","Dragon"
"1657",104,1,"50","200","Wood","Eagle"
"1658",104,1,"60","200","Wood","Eagle"
"1659",104,10,"70","300","Wood","Eagle"
"1660",104,9,"50","300","Steel","Dragon"
"1661",104,10,"60","300","Steel","Dragon"
"1662",104,5,"40","200","Steel","Dragon"
"1663",104,4,"40","200","Wood","Eagle"
"1664",104,6,"70","200","Wood","Eagle"
"1665",105,8,"40","300","Steel","Dragon"
"1666",105,5,"50","200","Wood","Dragon"
"1667",105,7,"50","300","Wood","Dragon"
"1668",105,5,"60","300","Wood","Eagle"
"1669",105,8,"60","400","Wood","Eagle"
"1670",105,10,"50","400","Steel","Eagle"
"1671",105,8,"50","400","Steel","Dragon"
"1672",105,8,"40","200","Steel","Dragon"
"1673",105,4,"50","200","Wood","Eagle"
"1674",105,8,"60","200","Wood","Eagle"
"1675",105,6,"70","300","Wood","Eagle"
"1676",105,8,"50","300","Steel","Dragon"
"1677",105,7,"60","300","Steel","Dragon"
"1678",105,1,"40","200","Steel","Dragon"
"1679",105,1,"40","200","Wood","Eagle"
"1680",105,8,"70","200","Wood","Eagle"
"1681",106,4,"40","300","Steel","Dragon"
"1682",106,5,"50","200","Wood","Dragon"
"1683",106,5,"50","300","Wood","Dragon"
"1684",106,6,"60","300","Wood","Eagle"
"1685",106,5,"60","400","Wood","Eagle"
"1686",106,1,"50","400","Steel","Eagle"
"1687",106,5,"50","400","Steel","Dragon"
"1688",106,1,"40","200","Steel","Dragon"
"1689",106,4,"50","200","Wood","Eagle"
"1690",106,5,"60","200","Wood","Eagle"
"1691",106,10,"70","300","Wood","Eagle"
"1692",106,3,"50","300","Steel","Dragon"
"1693",106,6,"60","300","Steel","Dragon"
"1694",106,2,"40","200","Steel","Dragon"
"1695",106,5,"40","200","Wood","Eagle"
"1696",106,7,"70","200","Wood","Eagle"
"1697",107,1,"40","300","Steel","Dragon"
"1698",107,4,"50","200","Wood","Dragon"
"1699",107,4,"50","300","Wood","Dragon"
"1700",107,6,"60","300","Wood","Eagle"
"1701",107,5,"60","400","Wood","Eagle"
"1702",107,1,"50","400","Steel","Eagle"
"1703",107,1,"50","400","Steel","Dragon"
"1704",107,1,"40","200","Steel","Dragon"
"1705",107,4,"50","200","Wood","Eagle"
"1706",107,5,"60","200","Wood","Eagle"
"1707",107,10,"70","300","Wood","Eagle"
"1708",107,2,"50","300","Steel","Dragon"
"1709",107,5,"60","300","Steel","Dragon"
"1710",107,1,"40","200","Steel","Dragon"
"1711",107,4,"40","200","Wood","Eagle"
"1712",107,8,"70","200","Wood","Eagle"
"1713",108,3,"40","300","Steel","Dragon"
"1714",108,1,"50","200","Wood","Dragon"
"1715",108,3,"50","300","Wood","Dragon"
"1716",108,8,"60","300","Wood","Eagle"
"1717",108,6,"60","400","Wood","Eagle"
"1718",108,7,"50","400","Steel","Eagle"
"1719",108,3,"50","400","Steel","Dragon"
"1720",108,1,"40","200","Steel","Dragon"
"1721",108,4,"50","200","Wood","Eagle"
"1722",108,3,"60","200","Wood","Eagle"
"1723",108,10,"70","300","Wood","Eagle"
"1724",108,5,"50","300","Steel","Dragon"
"1725",108,6,"60","300","Steel","Dragon"
"1726",108,1,"40","200","Steel","Dragon"
"1727",108,5,"40","200","Wood","Eagle"
"1728",108,6,"70","200","Wood","Eagle"
"1729",109,8,"40","300","Steel","Dragon"
"1730",109,6,"50","200","Wood","Dragon"
"1731",109,7,"50","300","Wood","Dragon"
"1732",109,6,"60","300","Wood","Eagle"
"1733",109,7,"60","400","Wood","Eagle"
"1734",109,8,"50","400","Steel","Eagle"
"1735",109,8,"50","400","Steel","Dragon"
"1736",109,5,"40","200","Steel","Dragon"
"1737",109,3,"50","200","Wood","Eagle"
"1738",109,5,"60","200","Wood","Eagle"
"1739",109,8,"70","300","Wood","Eagle"
"1740",109,9,"50","300","Steel","Dragon"
"1741",109,10,"60","300","Steel","Dragon"
"1742",109,7,"40","200","Steel","Dragon"
"1743",109,1,"40","200","Wood","Eagle"
"1744",109,7,"70","200","Wood","Eagle"
"1745",110,4,"40","300","Steel","Dragon"
"1746",110,3,"50","200","Wood","Dragon"
"1747",110,7,"50","300","Wood","Dragon"
"1748",110,8,"60","300","Wood","Eagle"
"1749",110,6,"60","400","Wood","Eagle"
"1750",110,2,"50","400","Steel","Eagle"
"1751",110,2,"50","400","Steel","Dragon"
"1752",110,1,"40","200","Steel","Dragon"
"1753",110,2,"50","200","Wood","Eagle"
"1754",110,4,"60","200","Wood","Eagle"
"1755",110,10,"70","300","Wood","Eagle"
"1756",110,7,"50","300","Steel","Dragon"
"1757",110,6,"60","300","Steel","Dragon"
"1758",110,2,"40","200","Steel","Dragon"
"1759",110,1,"40","200","Wood","Eagle"
"1760",110,8,"70","200","Wood","Eagle"
"1761",111,6,"40","300","Steel","Dragon"
"1762",111,5,"50","200","Wood","Dragon"
"1763",111,8,"50","300","Wood","Dragon"
"1764",111,4,"60","300","Wood","Eagle"
"1765",111,5,"60","400","Wood","Eagle"
"1766",111,10,"50","400","Steel","Eagle"
"1767",111,6,"50","400","Steel","Dragon"
"1768",111,1,"40","200","Steel","Dragon"
"1769",111,3,"50","200","Wood","Eagle"
"1770",111,1,"60","200","Wood","Eagle"
"1771",111,7,"70","300","Wood","Eagle"
"1772",111,8,"50","300","Steel","Dragon"
"1773",111,8,"60","300","Steel","Dragon"
"1774",111,3,"40","200","Steel","Dragon"
"1775",111,1,"40","200","Wood","Eagle"
"1776",111,7,"70","200","Wood","Eagle"
"1777",112,4,"40","300","Steel","Dragon"
"1778",112,1,"50","200","Wood","Dragon"
"1779",112,9,"50","300","Wood","Dragon"
"1780",112,10,"60","300","Wood","Eagle"
"1781",112,7,"60","400","Wood","Eagle"
"1782",112,8,"50","400","Steel","Eagle"
"1783",112,6,"50","400","Steel","Dragon"
"1784",112,3,"40","200","Steel","Dragon"
"1785",112,1,"50","200","Wood","Eagle"
"1786",112,3,"60","200","Wood","Eagle"
"1787",112,10,"70","300","Wood","Eagle"
"1788",112,6,"50","300","Steel","Dragon"
"1789",112,8,"60","300","Steel","Dragon"
"1790",112,4,"40","200","Steel","Dragon"
"1791",112,3,"40","200","Wood","Eagle"
"1792",112,6,"70","200","Wood","Eagle"
"1793",113,7,"40","300","Steel","Dragon"
"1794",113,3,"50","200","Wood","Dragon"
"1795",113,5,"50","300","Wood","Dragon"
"1796",113,4,"60","300","Wood","Eagle"
"1797",113,5,"60","400","Wood","Eagle"
"1798",113,6,"50","400","Steel","Eagle"
"1799",113,8,"50","400","Steel","Dragon"
"1800",113,3,"40","200","Steel","Dragon"
"1801",113,4,"50","200","Wood","Eagle"
"1802",113,2,"60","200","Wood","Eagle"
"1803",113,6,"70","300","Wood","Eagle"
"1804",113,7,"50","300","Steel","Dragon"
"1805",113,10,"60","300","Steel","Dragon"
"1806",113,6,"40","200","Steel","Dragon"
"1807",113,1,"40","200","Wood","Eagle"
"1808",113,3,"70","200","Wood","Eagle"
"1809",114,7,"40","300","Steel","Dragon"
"1810",114,4,"50","200","Wood","Dragon"
"1811",114,7,"50","300","Wood","Dragon"
"1812",114,8,"60","300","Wood","Eagle"
"1813",114,6,"60","400","Wood","Eagle"
"1814",114,4,"50","400","Steel","Eagle"
"1815",114,7,"50","400","Steel","Dragon"
"1816",114,2,"40","200","Steel","Dragon"
"1817",114,1,"50","200","Wood","Eagle"
"1818",114,4,"60","200","Wood","Eagle"
"1819",114,9,"70","300","Wood","Eagle"
"1820",114,6,"50","300","Steel","Dragon"
"1821",114,10,"60","300","Steel","Dragon"
"1822",114,1,"40","200","Steel","Dragon"
"1823",114,1,"40","200","Wood","Eagle"
"1824",114,6,"70","200","Wood","Eagle"
"1825",115,3,"40","300","Steel","Dragon"
"1826",115,1,"50","200","Wood","Dragon"
"1827",115,3,"50","300","Wood","Dragon"
"1828",115,2,"60","300","Wood","Eagle"
"1829",115,1,"60","400","Wood","Eagle"
"1830",115,7,"50","400","Steel","Eagle"
"1831",115,6,"50","400","Steel","Dragon"
"1832",115,1,"40","200","Steel","Dragon"
"1833",115,1,"50","200","Wood","Eagle"
"1834",115,3,"60","200","Wood","Eagle"
"1835",115,10,"70","300","Wood","Eagle"
"1836",115,4,"50","300","Steel","Dragon"
"1837",115,5,"60","300","Steel","Dragon"
"1838",115,1,"40","200","Steel","Dragon"
"1839",115,1,"40","200","Wood","Eagle"
"1840",115,7,"70","200","Wood","Eagle"
"1841",116,6,"40","300","Steel","Dragon"
"1842",116,5,"50","200","Wood","Dragon"
"1843",116,10,"50","300","Wood","Dragon"
"1844",116,5,"60","300","Wood","Eagle"
"1845",116,8,"60","400","Wood","Eagle"
"1846",116,1,"50","400","Steel","Eagle"
"1847",116,9,"50","400","Steel","Dragon"
"1848",116,1,"40","200","Steel","Dragon"
"1849",116,2,"50","200","Wood","Eagle"
"1850",116,4,"60","200","Wood","Eagle"
"1851",116,10,"70","300","Wood","Eagle"
"1852",116,8,"50","300","Steel","Dragon"
"1853",116,6,"60","300","Steel","Dragon"
"1854",116,4,"40","200","Steel","Dragon"
"1855",116,2,"40","200","Wood","Eagle"
"1856",116,10,"70","200","Wood","Eagle"
"1857",117,7,"40","300","Steel","Dragon"
"1858",117,2,"50","200","Wood","Dragon"
"1859",117,4,"50","300","Wood","Dragon"
"1860",117,9,"60","300","Wood","Eagle"
"1861",117,3,"60","400","Wood","Eagle"
"1862",117,4,"50","400","Steel","Eagle"
"1863",117,5,"50","400","Steel","Dragon"
"1864",117,4,"40","200","Steel","Dragon"
