InterviewID;task;item;att1;att_none;cho
4069258;8;7;0;1;0
4069258;9;1;1;0;1
4069258;9;2;4;0;0
4069258;9;3;8;0;0
4069258;9;4;5;0;0
4069258;9;5;9;0;0
4069258;9;6;17;0;0
4069258;9;7;0;1;0
4069258;10;1;7;0;0
4069258;10;2;9;0;0
4069258;10;3;2;0;1
4069258;10;4;5;0;0
4069258;10;5;8;0;0
4069258;10;6;3;0;0
4069258;10;7;0;1;0
4069258;11;1;9;0;0
4069258;11;2;18;0;0
4069258;11;3;13;0;0
4069258;11;4;11;0;1
4069258;11;5;15;0;0
4069258;11;6;10;0;-1
4069258;12;1;11;0;1
4069258;12;2;21;0;0
4069258;12;3;16;0;0
4069258;12;4;12;0;0
4069258;12;5;23;0;-1
4069258;12;6;10;0;0
4069258;13;1;19;0;0
4069258;13;2;15;0;0
4069258;13;3;13;0;0
4069258;13;4;22;0;0
4069258;13;5;17;0;-1
4069258;13;6;14;0;1
4069258;14;1;11;0;1
4069258;14;2;20;0;0
4069258;14;3;16;0;-1
4069258;14;4;18;0;0
4069258;14;5;9;0;0
4069258;14;6;19;0;0
4069258;15;1;17;0;-1
4069258;15;2;21;0;0
4069258;15;3;14;0;1
4069258;15;4;18;0;0
4069258;15;5;10;0;0
4069258;15;6;22;0;0
4069258;16;1;15;0;0
4069258;16;2;20;0;0
4069258;16;3;12;0;0
4069258;16;4;9;0;1
4069258;16;5;23;0;-1
4069258;16;6;13;0;0
4069258;17;1;18;0;0
4069258;17;2;19;0;1
4069258;17;3;21;0;0
4069258;17;4;17;0;-1
4069258;17;5;16;0;0
4069258;17;6;20;0;0
4069258;18;1;10;0;0
4069258;18;2;11;0;1
4069258;18;3;23;0;-1
4069258;18;4;9;0;0
4069258;18;5;15;0;0
4069258;18;6;22;0;0
4069281;1;1;3;0;0
4069281;1;2;1;0;0
4069281;1;3;10;0;0
4069281;1;4;22;0;1
4069281;1;5;4;0;0
4069281;1;6;7;0;0
4069281;1;7;0;1;0
4069281;2;1;17;0;0
4069281;2;2;2;0;0
4069281;2;3;9;0;0
4069281;2;4;8;0;0
4069281;2;5;23;0;1
4069281;2;6;6;0;0
4069281;2;7;0;1;0
4069281;3;1;11;0;1
4069281;3;2;9;0;0
4069281;3;3;8;0;0
4069281;3;4;3;0;0
4069281;3;5;5;0;0
4069281;3;6;7;0;0
4069281;3;7;0;1;0
4069281;4;1;6;0;1
4069281;4;2;3;0;0
4069281;4;3;4;0;0
4069281;4;4;2;0;0
4069281;4;5;1;0;0
4069281;4;6;5;0;0
4069281;4;7;0;1;0
4069281;5;1;2;0;0
4069281;5;2;9;0;1
4069281;5;3;6;0;0
4069281;5;4;7;0;0
4069281;5;5;5;0;0
4069281;5;6;4;0;0
4069281;5;7;0;1;0
4069281;6;1;11;0;0
4069281;6;2;1;0;0
4069281;6;3;21;0;0
4069281;6;4;9;0;1
4069281;6;5;8;0;0
4069281;6;6;6;0;0
4069281;6;7;0;1;0
4069281;7;1;8;0;1
4069281;7;2;1;0;0
4069281;7;3;3;0;0
4069281;7;4;4;0;0
4069281;7;5;5;0;0
4069281;7;6;2;0;0
4069281;7;7;0;1;0
4069281;8;1;22;0;1
4069281;8;2;7;0;0
4069281;8;3;6;0;0
4069281;8;4;22;0;0
4069281;8;5;8;0;0
4069281;8;6;5;0;0
4069281;8;7;0;1;0
4069281;9;1;9;0;0
4069281;9;2;6;0;1
4069281;9;3;1;0;0
4069281;9;4;7;0;0
4069281;9;5;16;0;0
4069281;9;6;3;0;0
4069281;9;7;0;1;0
4069281;10;1;4;0;0
4069281;10;2;5;0;0
4069281;10;3;2;0;0
4069281;10;4;12;0;0
4069281;10;5;7;0;0
4069281;10;6;11;0;1
4069281;10;7;0;1;0
4069281;11;1;20;0;0
4069281;11;2;12;0;0
4069281;11;3;9;0;0
4069281;11;4;23;0;1
4069281;11;5;11;0;0
4069281;11;6;14;0;-1
4069281;12;1;18;0;0
4069281;12;2;16;0;0
4069281;12;3;17;0;-1
4069281;12;4;20;0;0
4069281;12;5;22;0;0
4069281;12;6;10;0;1
4069281;13;1;13;0;1
4069281;13;2;19;0;-1
4069281;13;3;15;0;0
4069281;13;4;17;0;0
4069281;13;5;10;0;0
4069281;13;6;16;0;0
4069281;14;1;9;0;0
4069281;14;2;21;0;0
4069281;14;3;12;0;0
4069281;14;4;11;0;0
4069281;14;5;23;0;1
4069281;14;6;14;0;-1
4069281;15;1;18;0;1
4069281;15;2;19;0;0
4069281;15;3;17;0;-1
4069281;15;4;16;0;0
4069281;15;5;14;0;0
4069281;15;6;20;0;0
4069281;16;1;22;0;1
4069281;16;2;12;0;0
4069281;16;3;15;0;0
4069281;16;4;21;0;-1
4069281;16;5;11;0;0
4069281;16;6;10;0;0
4069281;17;1;21;0;0
4069281;17;2;18;0;0
4069281;17;3;9;0;0
4069281;17;4;13;0;1
4069281;17;5;17;0;-1
4069281;17;6;23;0;0
4069281;18;1;22;0;1
4069281;18;2;20;0;0
4069281;18;3;15;0;0
4069281;18;4;16;0;-1
4069281;18;5;12;0;0
4069281;18;6;9;0;0
4069322;1;1;2;0;0
4069322;1;2;23;0;1
4069322;1;3;1;0;0
4069322;1;4;5;0;0
4069322;1;5;8;0;0
4069322;1;6;7;0;0
4069322;1;7;0;1;0
4069322;2;1;9;0;0
4069322;2;2;3;0;1
4069322;2;3;6;0;0
4069322;2;4;4;0;0
4069322;2;5;19;0;0
4069322;2;6;2;0;0
4069322;2;7;0;1;0
4069322;3;1;15;0;0
4069322;3;2;5;0;0
4069322;3;3;8;0;0
4069322;3;4;1;0;1
4069322;3;5;4;0;0
4069322;3;6;17;0;0
4069322;3;7;0;1;0
4069322;4;1;8;0;0
4069322;4;2;23;0;0
4069322;4;3;3;0;0
4069322;4;4;9;0;0
4069322;4;5;7;0;0
4069322;4;6;6;0;1
4069322;4;7;0;1;0
4069322;5;1;1;0;0
4069322;5;2;7;0;0
4069322;5;3;5;0;0
4069322;5;4;3;0;1
4069322;5;5;4;0;0
4069322;5;6;2;0;0
4069322;5;7;0;1;0
4069322;6;1;5;0;0
4069322;6;2;6;0;0
4069322;6;3;7;0;0
4069322;6;4;9;0;0
4069322;6;5;14;0;1
4069322;6;6;1;0;0
4069322;6;7;0;1;0
4069322;7;1;2;0;0
4069322;7;2;16;0;1
4069322;7;3;6;0;0
4069322;7;4;9;0;0
4069322;7;5;3;0;0
4069322;7;6;8;0;0
4069322;7;7;0;1;0
4069322;8;1;6;0;0
4069322;8;2;9;0;0
4069322;8;3;4;0;0
4069322;8;4;7;0;0
4069322;8;5;3;0;0
4069322;8;6;21;0;1
4069322;8;7;0;1;0
4069322;9;1;5;0;0
4069322;9;2;11;0;1
4069322;9;3;2;0;0
4069322;9;4;1;0;0
4069322;9;5;8;0;0
4069322;9;6;4;0;0
4069322;9;7;0;1;0
4069322;10;1;17;0;0
4069322;10;2;18;0;1
4069322;10;3;1;0;0
4069322;10;4;3;0;0
4069322;10;5;8;0;0
4069322;10;6;6;0;0
4069322;10;7;0;1;0
4069322;11;1;21;0;1
4069322;11;2;18;0;0
4069322;11;3;11;0;0
4069322;11;4;9;0;0
4069322;11;5;12;0;0
4069322;11;6;14;0;-1
4069322;12;1;19;0;0
4069322;12;2;13;0;0
4069322;12;3;17;0;0
4069322;12;4;20;0;0
4069322;12;5;10;0;1
4069322;12;6;22;0;-1
4069322;13;1;18;0;0
4069322;13;2;21;0;1
4069322;13;3;20;0;0
4069322;13;4;23;0;0
4069322;13;5;15;0;0
4069322;13;6;14;0;-1
4069322;14;1;9;0;-1
4069322;14;2;16;0;1
4069322;14;3;12;0;0
4069322;14;4;10;0;0
4069322;14;5;11;0;0
4069322;14;6;13;0;0
4069322;15;1;10;0;0
4069322;15;2;9;0;0
4069322;15;3;12;0;0
4069322;15;4;18;0;0
4069322;15;5;20;0;1
4069322;15;6;22;0;-1
4069322;16;1;16;0;0
4069322;16;2;15;0;0
4069322;16;3;11;0;0
4069322;16;4;21;0;1
4069322;16;5;14;0;0
4069322;16;6;17;0;-1
4069322;17;1;14;0;0
4069322;17;2;10;0;0
4069322;17;3;13;0;0
4069322;17;4;17;0;-1
4069322;17;5;23;0;1
4069322;17;6;19;0;0
4069322;18;1;15;0;0
4069322;18;2;22;0;-1
4069322;18;3;12;0;0
4069322;18;4;20;0;0
4069322;18;5;11;0;1
4069322;18;6;21;0;0
4069329;1;1;2;0;0
4069329;1;2;15;0;1
4069329;1;3;1;0;0
4069329;1;4;5;0;0
4069329;1;5;8;0;0
4069329;1;6;7;0;0
4069329;1;7;0;1;0
4069329;2;1;9;0;1
4069329;2;2;3;0;0
4069329;2;3;6;0;0
4069329;2;4;4;0;0
4069329;2;5;14;0;0
4069329;2;6;2;0;0
4069329;2;7;0;1;0
4069329;3;1;16;0;0
4069329;3;2;5;0;0
4069329;3;3;8;0;0
4069329;3;4;1;0;1
4069329;3;5;4;0;0
4069329;3;6;11;0;0
4069329;3;7;0;1;0
4069329;4;1;8;0;0
4069329;4;2;10;0;0
4069329;4;3;3;0;0
4069329;4;4;9;0;1
4069329;4;5;7;0;0
4069329;4;6;6;0;0
4069329;4;7;0;1;0
4069329;5;1;1;0;1
4069329;5;2;7;0;0
4069329;5;3;5;0;0
4069329;5;4;3;0;0
4069329;5;5;4;0;0
4069329;5;6;2;0;0
4069329;5;7;0;1;0
4069329;6;1;5;0;0
4069329;6;2;6;0;0
4069329;6;3;7;0;0
4069329;6;4;9;0;0
4069329;6;5;13;0;1
4069329;6;6;1;0;0
4069329;6;7;0;1;0
4069329;7;1;2;0;0
4069329;7;2;23;0;0
4069329;7;3;6;0;0
4069329;7;4;9;0;1
4069329;7;5;3;0;0
4069329;7;6;8;0;0
4069329;7;7;0;1;0
4069329;8;1;6;0;0
4069329;8;2;9;0;1
4069329;8;3;4;0;0
4069329;8;4;7;0;0
4069329;8;5;3;0;0
4069329;8;6;22;0;0
4069329;8;7;0;1;0
4069329;9;1;5;0;0
4069329;9;2;17;0;0
4069329;9;3;2;0;0
4069329;9;4;1;0;1
4069329;9;5;8;0;0
4069329;9;6;4;0;0
4069329;9;7;0;1;0
4069329;10;1;14;0;0
4069329;10;2;10;0;0
4069329;10;3;1;0;1
4069329;10;4;3;0;0
4069329;10;5;8;0;0
4069329;10;6;6;0;0
4069329;10;7;0;1;0
4069329;11;1;21;0;0
4069329;11;2;18;0;-1
4069329;11;3;11;0;0
4069329;11;4;9;0;1
4069329;11;5;12;0;0
4069329;11;6;14;0;0
4069329;12;1;19;0;-1
4069329;12;2;13;0;1
4069329;12;3;17;0;0
4069329;12;4;20;0;0
4069329;12;5;10;0;0
4069329;12;6;22;0;0
4069329;13;1;18;0;0
4069329;13;2;21;0;0
4069329;13;3;20;0;0
4069329;13;4;23;0;-1
4069329;13;5;15;0;1
4069329;13;6;14;0;0
4069329;14;1;9;0;0
4069329;14;2;16;0;0
4069329;14;3;12;0;0
4069329;14;4;10;0;0
4069329;14;5;11;0;-1
4069329;14;6;13;0;1
4069329;15;1;10;0;0
4069329;15;2;9;0;1
4069329;15;3;12;0;0
4069329;15;4;18;0;-1
4069329;15;5;20;0;0
4069329;15;6;22;0;0
4069329;16;1;16;0;0
4069329;16;2;15;0;1
4069329;16;3;11;0;-1
4069329;16;4;21;0;0
4069329;16;5;14;0;0
4069329;16;6;17;0;0
4069329;17;1;14;0;0
4069329;17;2;10;0;0
4069329;17;3;13;0;1
4069329;17;4;17;0;0
4069329;17;5;23;0;0
4069329;17;6;19;0;-1
4069329;18;1;15;0;1
4069329;18;2;22;0;0
4069329;18;3;12;0;0
4069329;18;4;20;0;0
4069329;18;5;11;0;-1
4069329;18;6;21;0;0
4069348;1;1;2;0;0
4069348;1;2;22;0;1
4069348;1;3;1;0;0
4069348;1;4;5;0;0
4069348;1;5;8;0;0
4069348;1;6;7;0;0
4069348;1;7;0;1;0
4069348;2;1;9;0;1
4069348;2;2;3;0;0
4069348;2;3;6;0;0
4069348;2;4;4;0;0
4069348;2;5;16;0;0
4069348;2;6;2;0;0
4069348;2;7;0;1;0
4069348;3;1;21;0;0
4069348;3;2;5;0;0
4069348;3;3;8;0;0
4069348;3;4;1;0;0
4069348;3;5;4;0;0
4069348;3;6;12;0;0
4069348;3;7;0;1;1
4069348;4;1;8;0;0
4069348;4;2;19;0;1
4069348;4;3;3;0;0
4069348;4;4;9;0;0
4069348;4;5;7;0;0
4069348;4;6;6;0;0
4069348;4;7;0;1;0
4069348;5;1;1;0;0
4069348;5;2;7;0;0
4069348;5;3;5;0;0
4069348;5;4;3;0;0
4069348;5;5;4;0;0
4069348;5;6;2;0;0
4069348;5;7;0;1;1
4069348;6;1;5;0;0
4069348;6;2;6;0;0
4069348;6;3;7;0;0
4069348;6;4;9;0;0
4069348;6;5;17;0;0
4069348;6;6;1;0;0
4069348;6;7;0;1;1
4069348;7;1;2;0;0
4069348;7;2;12;0;0
4069348;7;3;6;0;0
4069348;7;4;9;0;0
4069348;7;5;3;0;0
4069348;7;6;8;0;0
4069348;7;7;0;1;1
4069348;8;1;6;0;0
4069348;8;2;9;0;0
4069348;8;3;4;0;0
4069348;8;4;7;0;0
4069348;8;5;3;0;0
4069348;8;6;14;0;1
4069348;8;7;0;1;0
4069348;9;1;5;0;0
4069348;9;2;13;0;0
4069348;9;3;2;0;0
4069348;9;4;1;0;0
4069348;9;5;8;0;0
4069348;9;6;4;0;0
4069348;9;7;0;1;1
4069348;10;1;20;0;1
4069348;10;2;13;0;0
4069348;10;3;1;0;0
4069348;10;4;3;0;0
4069348;10;5;8;0;0
4069348;10;6;6;0;0
4069348;10;7;0;1;0
4069348;11;1;21;0;1
4069348;11;2;18;0;0
4069348;11;3;11;0;0
4069348;11;4;9;0;0
4069348;11;5;12;0;-1
4069348;11;6;14;0;0
4069348;12;1;19;0;1
4069348;12;2;13;0;0
4069348;12;3;17;0;-1
4069348;12;4;20;0;0
4069348;12;5;10;0;0
4069348;12;6;22;0;0
4069348;13;1;18;0;0
4069348;13;2;21;0;1
4069348;13;3;20;0;0
4069348;13;4;23;0;-1
4069348;13;5;15;0;0
4069348;13;6;14;0;0
4069348;14;1;9;0;0
4069348;14;2;16;0;0
4069348;14;3;12;0;-1
4069348;14;4;10;0;1
4069348;14;5;11;0;0
4069348;14;6;13;0;0
4069348;15;1;10;0;1
4069348;15;2;9;0;0
4069348;15;3;12;0;-1
4069348;15;4;18;0;0
4069348;15;5;20;0;0
4069348;15;6;22;0;0
4069348;16;1;16;0;0
4069348;16;2;15;0;-1
4069348;16;3;11;0;0
4069348;16;4;21;0;1
4069348;16;5;14;0;0
4069348;16;6;17;0;0
4069348;17;1;14;0;0
4069348;17;2;10;0;0
4069348;17;3;13;0;0
4069348;17;4;17;0;0
4069348;17;5;23;0;-1
4069348;17;6;19;0;1
4069348;18;1;15;0;-1
4069348;18;2;22;0;0
4069348;18;3;12;0;0
4069348;18;4;20;0;1
4069348;18;5;11;0;0
4069348;18;6;21;0;0
4069385;1;1;4;0;0
4069385;1;2;3;0;0
4069385;1;3;17;0;0
4069385;1;4;19;0;1
4069385;1;5;7;0;0
4069385;1;6;6;0;0
4069385;1;7;0;1;0
4069385;2;1;7;0;0
4069385;2;2;9;0;0
4069385;2;3;5;0;0
4069385;2;4;1;0;0
4069385;2;5;14;0;0
4069385;2;6;2;0;1
4069385;2;7;0;1;0
4069385;3;1;23;0;1
4069385;3;2;5;0;0
4069385;3;3;2;0;0
4069385;3;4;6;0;0
4069385;3;5;8;0;0
4069385;3;6;3;0;0
4069385;3;7;0;1;0
4069385;4;1;4;0;0
4069385;4;2;3;0;1
4069385;4;3;1;0;0
4069385;4;4;18;0;0
4069385;4;5;2;0;0
4069385;4;6;5;0;0
4069385;4;7;0;1;0
4069385;5;1;1;0;0
4069385;5;2;16;0;1
4069385;5;3;6;0;0
4069385;5;4;8;0;0
4069385;5;5;9;0;0
4069385;5;6;7;0;0
4069385;5;7;0;1;0
4069385;6;1;3;0;1
4069385;6;2;15;0;0
4069385;6;3;9;0;0
4069385;6;4;4;0;0
4069385;6;5;5;0;0
4069385;6;6;8;0;0
4069385;6;7;0;1;0
4069385;7;1;7;0;0
4069385;7;2;1;0;1
4069385;7;3;4;0;0
4069385;7;4;6;0;0
4069385;7;5;20;0;0
4069385;7;6;2;0;0
4069385;7;7;0;1;0
4069385;8;1;21;0;1
4069385;8;2;9;0;0
4069385;8;3;10;0;0
4069385;8;4;5;0;0
4069385;8;5;8;0;0
4069385;8;6;7;0;0
4069385;8;7;0;1;0
4069385;9;1;2;0;0
4069385;9;2;6;0;0
4069385;9;3;18;0;0
4069385;9;4;4;0;1
4069385;9;5;1;0;0
4069385;9;6;3;0;0
4069385;9;7;0;1;0
4069385;10;1;7;0;0
4069385;10;2;4;0;1
4069385;10;3;9;0;0
4069385;10;4;8;0;0
4069385;10;5;3;0;0
4069385;10;6;6;0;0
4069385;10;7;0;1;0
4069385;11;1;16;0;0
4069385;11;2;23;0;-1
4069385;11;3;21;0;0
4069385;11;4;19;0;1
4069385;11;5;20;0;0
4069385;11;6;14;0;0
4069385;12;1;12;0;0
4069385;12;2;13;0;0
4069385;12;3;9;0;0
4069385;12;4;10;0;0
4069385;12;5;22;0;-1
4069385;12;6;15;0;1
4069385;13;1;20;0;0
4069385;13;2;16;0;0
4069385;13;3;23;0;-1
4069385;13;4;14;0;1
4069385;13;5;22;0;0
4069385;13;6;18;0;0
4069385;14;1;17;0;-1
4069385;14;2;9;0;0
4069385;14;3;13;0;0
4069385;14;4;19;0;0
4069385;14;5;21;0;0
4069385;14;6;11;0;1
4069385;15;1;9;0;0
4069385;15;2;19;0;0
4069385;15;3;12;0;0
4069385;15;4;18;0;0
4069385;15;5;17;0;-1
4069385;15;6;11;0;1
4069385;16;1;15;0;1
4069385;16;2;14;0;0
4069385;16;3;16;0;0
4069385;16;4;23;0;-1
4069385;16;5;20;0;0
4069385;16;6;22;0;0
4069385;17;1;12;0;-1
4069385;17;2;21;0;1
4069385;17;3;16;0;0
4069385;17;4;10;0;0
4069385;17;5;18;0;0
4069385;17;6;13;0;0
4069385;18;1;9;0;0
4069385;18;2;17;0;-1
4069385;18;3;22;0;0
4069385;18;4;10;0;0
4069385;18;5;21;0;1
4069385;18;6;13;0;0
4069506;1;1;5;0;0
4069506;1;2;16;0;0
4069506;1;3;7;0;0
4069506;1;4;12;0;0
4069506;1;5;6;0;0
4069506;1;6;9;0;1
4069506;1;7;0;1;0
4069506;2;1;12;0;0
4069506;2;2;8;0;0
4069506;2;3;2;0;0
4069506;2;4;9;0;0
4069506;2;5;1;0;1
4069506;2;6;4;0;0
4069506;2;7;0;1;0
4069506;3;1;6;0;0
4069506;3;2;2;0;0
4069506;3;3;1;0;0
4069506;3;4;15;0;0
4069506;3;5;7;0;0
4069506;3;6;3;0;1
4069506;3;7;0;1;0
4069506;4;1;4;0;0
4069506;4;2;9;0;0
4069506;4;3;5;0;0
4069506;4;4;3;0;1
4069506;4;5;18;0;0
4069506;4;6;7;0;0
4069506;4;7;0;1;0
4069506;5;1;4;0;0
4069506;5;2;5;0;0
4069506;5;3;8;0;0
4069506;5;4;10;0;0
4069506;5;5;18;0;0
4069506;5;6;1;0;1
4069506;5;7;0;1;0
4069506;6;1;6;0;0
4069506;6;2;2;0;0
4069506;6;3;8;0;0
4069506;6;4;3;0;1
4069506;6;5;9;0;0
4069506;6;6;7;0;0
4069506;6;7;0;1;0
4069506;7;1;2;0;0
4069506;7;2;13;0;0
4069506;7;3;9;0;0
4069506;7;4;1;0;1
4069506;7;5;4;0;0
4069506;7;6;7;0;0
4069506;7;7;0;1;0
4069506;8;1;18;0;0
4069506;8;2;5;0;0
4069506;8;3;19;0;0
4069506;8;4;8;0;0
4069506;8;5;3;0;1
4069506;8;6;6;0;0
4069506;8;7;0;1;0
4069506;9;1;23;0;0
4069506;9;2;6;0;0
4069506;9;3;5;0;0
4069506;9;4;9;0;1
4069506;9;5;7;0;0
4069506;9;6;8;0;0
4069506;9;7;0;1;0
4069506;10;1;4;0;0
4069506;10;2;19;0;0
4069506;10;3;2;0;0
4069506;10;4;3;0;1
4069506;10;5;14;0;0
4069506;10;6;1;0;0
4069506;10;7;0;1;0
4069506;11;1;18;0;0
4069506;11;2;10;0;0
4069506;11;3;17;0;1
4069506;11;4;19;0;0
4069506;11;5;20;0;-1
4069506;11;6;13;0;0
4069506;12;1;23;0;0
4069506;12;2;21;0;-1
4069506;12;3;11;0;0
4069506;12;4;13;0;1
4069506;12;5;14;0;0
4069506;12;6;18;0;0
4069506;13;1;12;0;0
4069506;13;2;10;0;-1
4069506;13;3;22;0;0
4069506;13;4;16;0;0
4069506;13;5;9;0;0
4069506;13;6;15;0;1
4069506;14;1;23;0;0
4069506;14;2;12;0;0
4069506;14;3;17;0;0
4069506;14;4;15;0;1
4069506;14;5;10;0;-1
4069506;14;6;11;0;0
4069506;15;1;22;0;0
4069506;15;2;21;0;-1
4069506;15;3;16;0;0
4069506;15;4;13;0;1
4069506;15;5;14;0;0
4069506;15;6;19;0;0
4069506;16;1;12;0;0
4069506;16;2;20;0;-1
4069506;16;3;22;0;0
4069506;16;4;9;0;1
4069506;16;5;17;0;0
4069506;16;6;18;0;0
4069506;17;1;19;0;0
4069506;17;2;15;0;1
4069506;17;3;13;0;0
4069506;17;4;11;0;-1
4069506;17;5;14;0;0
4069506;17;6;18;0;0
4069506;18;1;10;0;-1
4069506;18;2;9;0;1
4069506;18;3;16;0;0
4069506;18;4;21;0;0
4069506;18;5;20;0;0
4069506;18;6;23;0;0
4069515;1;1;5;0;0
4069515;1;2;21;0;0
4069515;1;3;7;0;0
4069515;1;4;21;0;0
4069515;1;5;6;0;1
4069515;1;6;9;0;0
4069515;1;7;0;1;0
4069515;2;1;15;0;0
4069515;2;2;8;0;1
4069515;2;3;2;0;0
4069515;2;4;9;0;0
4069515;2;5;1;0;0
4069515;2;6;4;0;0
4069515;2;7;0;1;0
4069515;3;1;6;0;0
4069515;3;2;2;0;0
4069515;3;3;1;0;0
4069515;3;4;12;0;0
4069515;3;5;7;0;1
4069515;3;6;3;0;0
4069515;3;7;0;1;0
4069515;4;1;4;0;0
4069515;4;2;9;0;0
4069515;4;3;5;0;0
4069515;4;4;3;0;0
4069515;4;5;16;0;0
4069515;4;6;7;0;1
4069515;4;7;0;1;0
4069515;5;1;4;0;0
4069515;5;2;5;0;0
4069515;5;3;8;0;1
4069515;5;4;12;0;0
4069515;5;5;23;0;0
4069515;5;6;1;0;0
4069515;5;7;0;1;0
4069515;6;1;6;0;0
4069515;6;2;2;0;0
4069515;6;3;8;0;0
4069515;6;4;3;0;0
4069515;6;5;9;0;0
4069515;6;6;7;0;1
4069515;6;7;0;1;0
4069515;7;1;2;0;0
4069515;7;2;19;0;0
4069515;7;3;9;0;0
4069515;7;4;1;0;0
4069515;7;5;4;0;0
4069515;7;6;7;0;1
4069515;7;7;0;1;0
4069515;8;1;21;0;0
4069515;8;2;5;0;0
4069515;8;3;15;0;0
4069515;8;4;8;0;1
4069515;8;5;3;0;0
4069515;8;6;6;0;0
4069515;8;7;0;1;0
4069515;9;1;16;0;0
4069515;9;2;6;0;0
4069515;9;3;5;0;0
4069515;9;4;9;0;0
4069515;9;5;7;0;1
4069515;9;6;8;0;0
4069515;9;7;0;1;0
4069515;10;1;4;0;0
4069515;10;2;10;0;0
4069515;10;3;2;0;1
4069515;10;4;3;0;0
4069515;10;5;12;0;0
4069515;10;6;1;0;0
4069515;10;7;0;1;0
4069515;11;1;18;0;0
4069515;11;2;10;0;-1
4069515;11;3;17;0;0
4069515;11;4;19;0;1
4069515;11;5;20;0;0
4069515;11;6;13;0;0
4069515;12;1;23;0;0
4069515;12;2;21;0;0
4069515;12;3;11;0;0
4069515;12;4;13;0;-1
4069515;12;5;14;0;1
4069515;12;6;18;0;0
4069515;13;1;12;0;0
4069515;13;2;10;0;0
4069515;13;3;22;0;-1
4069515;13;4;16;0;0
4069515;13;5;9;0;0
4069515;13;6;15;0;1
4069515;14;1;23;0;0
4069515;14;2;12;0;0
4069515;14;3;17;0;0
4069515;14;4;15;0;1
4069515;14;5;10;0;-1
4069515;14;6;11;0;0
4069515;15;1;22;0;-1
4069515;15;2;21;0;0
4069515;15;3;16;0;0
4069515;15;4;13;0;0
4069515;15;5;14;0;1
4069515;15;6;19;0;0
4069515;16;1;12;0;1
4069515;16;2;20;0;0
4069515;16;3;22;0;-1
4069515;16;4;9;0;0
4069515;16;5;17;0;0
4069515;16;6;18;0;0
4069515;17;1;19;0;0
4069515;17;2;15;0;0
4069515;17;3;13;0;0
4069515;17;4;11;0;0
4069515;17;5;14;0;1
4069515;17;6;18;0;-1
4069515;18;1;10;0;0
4069515;18;2;9;0;0
4069515;18;3;16;0;1
4069515;18;4;21;0;0
4069515;18;5;20;0;0
4069515;18;6;23;0;-1
4069590;1;1;5;0;0
4069590;1;2;2;0;1
4069590;1;3;7;0;0
4069590;1;4;4;0;0
4069590;1;5;9;0;0
4069590;1;6;11;0;0
4069590;1;7;0;1;0
4069590;2;1;1;0;0
4069590;2;2;3;0;0
4069590;2;3;9;0;0
4069590;2;4;14;0;1
4069590;2;5;2;0;0
4069590;2;6;5;0;0
4069590;2;7;0;1;0
4069590;3;1;19;0;1
4069590;3;2;6;0;0
4069590;3;3;8;0;0
4069590;3;4;23;0;0
4069590;3;5;4;0;0
4069590;3;6;7;0;0
4069590;3;7;0;1;0
4069590;4;1;11;0;1
4069590;4;2;6;0;0
4069590;4;3;8;0;0
4069590;4;4;9;0;0
4069590;4;5;7;0;0
4069590;4;6;1;0;0
4069590;4;7;0;1;0
4069590;5;1;3;0;0
4069590;5;2;9;0;0
4069590;5;3;2;0;0
4069590;5;4;6;0;0
4069590;5;5;5;0;0
4069590;5;6;4;0;1
4069590;5;7;0;1;0
4069590;6;1;18;0;0
4069590;6;2;7;0;0
4069590;6;3;4;0;1
4069590;6;4;8;0;0
4069590;6;5;5;0;0
4069590;6;6;11;0;0
4069590;6;7;0;1;0
4069590;7;1;7;0;0
4069590;7;2;1;0;0
4069590;7;3;2;0;1
4069590;7;4;18;0;0
4069590;7;5;4;0;0
4069590;7;6;3;0;0
4069590;7;7;0;1;0
4069590;8;1;2;0;0
4069590;8;2;5;0;1
4069590;8;3;1;0;0
4069590;8;4;8;0;0
4069590;8;5;6;0;0
4069590;8;6;18;0;0
4069590;8;7;0;1;0
4069590;9;1;4;0;0
4069590;9;2;8;0;0
4069590;9;3;3;0;0
4069590;9;4;9;0;0
4069590;9;5;21;0;1
4069590;9;6;6;0;0
4069590;9;7;0;1;0
4069590;10;1;9;0;0
4069590;10;2;3;0;0
4069590;10;3;5;0;0
4069590;10;4;1;0;1
4069590;10;5;17;0;0
4069590;10;6;7;0;0
4069590;10;7;0;1;0
4069590;11;1;18;0;0
4069590;11;2;23;0;0
4069590;11;3;13;0;0
4069590;11;4;19;0;1
4069590;11;5;9;0;0
4069590;11;6;16;0;-1
4069590;12;1;18;0;-1
4069590;12;2;12;0;0
4069590;12;3;22;0;0
4069590;12;4;10;0;1
4069590;12;5;16;0;0
4069590;12;6;14;0;0
4069590;13;1;19;0;0
4069590;13;2;23;0;0
4069590;13;3;13;0;0
4069590;13;4;17;0;-1
4069590;13;5;21;0;1
4069590;13;6;15;0;0
4069590;14;1;17;0;0
4069590;14;2;11;0;1
4069590;14;3;20;0;0
4069590;14;4;18;0;-1
4069590;14;5;9;0;0
4069590;14;6;21;0;0
4069590;15;1;22;0;0
4069590;15;2;23;0;0
4069590;15;3;11;0;0
4069590;15;4;16;0;-1
4069590;15;5;9;0;0
4069590;15;6;10;0;1
4069590;16;1;13;0;0
4069590;16;2;19;0;1
4069590;16;3;20;0;0
4069590;16;4;15;0;0
